index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,[ALL]_Q0.1
1331,2007-03-01,33.11132,129.80557,0,92,0,0,0,12,72,8,0,0,0,0,0,0,0,6,51,35,0,2,13,71,6,0,0,15,62,14,1,1,17,63,11,0,1
1332,2007-03-01,18.34171,121.39305,0,0,0,0,0,14,74,4,0,0,0,0,0,0,0,3,68,21,0,4,3,72,13,0,0,10,78,4,0,0,16,60,16,0,0
1333,2007-03-01,18.10407,121.29304,0,0,0,0,0,22,70,0,0,0,0,0,0,0,0,4,71,17,0,4,8,66,14,0,0,10,67,13,2,0,17,59,16,0,0
1359,2007-03-01,3.19612,116.34496,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,53,38,1,8,26,45,12,0,0,0,86,4,2,3,8,58,21,2,0
1376,2007-03-01,51.60372,157.11647,31,37,19,5,1,18,55,0,0,0,0,0,0,0,0,0,82,10,0,0,18,56,18,0,0,1,80,11,0,0,10,63,17,2,1
1407,2007-03-01,3.88794,116.34355,0,0,0,0,0,0,14,7,6,0,0,0,0,0,0,0,60,32,0,11,26,44,11,0,0,1,87,4,0,6,8,56,21,1,0
1410,2007-03-01,3.05489,116.12545,0,0,0,0,0,0,24,0,5,0,0,0,0,0,0,0,42,47,3,11,16,53,11,0,0,0,88,4,0,3,8,57,22,2,0
1419,2007-03-01,0.51101,115.49088,0,0,0,0,0,0,29,1,1,0,0,0,0,0,0,0,42,50,0,10,19,54,8,0,0,8,74,5,1,2,2,71,17,0,0
1423,2007-03-01,52.18654,158.26318,0,0,0,0,3,17,51,18,3,0,0,39,49,0,0,12,67,13,0,0,17,58,17,0,0,0,84,7,1,0,4,69,17,2,0
1433,2007-03-01,17.91381,120.76664,0,0,0,0,0,24,32,0,0,0,0,0,0,0,0,13,56,21,2,1,13,70,8,0,0,11,71,10,0,0,19,57,16,0,0
1440,2007-03-01,8.61467,117.49284,0,0,0,0,0,23,45,21,3,0,0,0,0,0,0,9,72,11,0,0,4,76,12,0,0,10,81,1,0,7,12,48,25,0,0
1446,2007-03-01,5.3972,116.56505,0,0,0,0,0,0,52,0,2,0,0,0,0,0,0,0,54,37,1,5,16,57,14,0,0,3,85,4,0,8,9,52,22,1,0
1457,2007-03-01,2.35075,115.76427,0,0,0,0,0,0,8,9,8,0,0,0,0,0,0,0,34,49,9,3,18,60,11,0,0,4,86,2,0,2,6,60,22,2,0
1466,2007-03-01,54.09554,-165.96376,0,0,0,0,0,19,64,9,0,0,0,0,0,0,0,8,83,1,0,0,15,57,20,0,0,49,43,0,0,9,17,58,7,0,0
1468,2007-03-01,52.40771,158.13364,11,38,35,8,3,13,16,2,0,0,0,0,0,0,0,10,64,18,0,0,17,58,17,0,0,1,81,8,2,0,4,69,17,2,1
1470,2007-03-01,52.22779,157.48727,27,37,25,3,0,3,15,0,0,0,17,43,28,0,0,5,57,25,5,0,17,57,18,0,0,3,79,7,3,0,10,64,16,2,1
1482,2007-03-01,16.11845,119.83793,0,0,0,0,6,24,48,8,6,0,0,0,0,0,0,10,70,9,3,1,11,72,7,0,0,1,79,11,1,4,16,56,16,0,0
1499,2007-03-01,2.76715,115.68814,0,0,0,0,0,0,14,2,9,0,0,0,0,0,0,0,38,48,6,8,20,58,6,0,0,4,88,0,0,2,8,56,24,2,0
1504,2007-03-01,1.35373,115.3385,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,47,45,0,7,20,53,12,0,0,5,82,3,1,2,4,56,29,1,0
1556,2007-03-01,5.52907,116.04011,0,0,0,0,0,8,66,12,6,0,0,0,0,0,0,0,54,36,2,4,12,60,16,0,0,5,87,0,0,7,9,47,28,1,0
1560,2007-03-01,4.42863,115.74872,0,0,0,0,0,0,22,11,15,0,0,0,0,0,0,0,52,40,0,5,16,62,9,0,0,9,82,1,0,4,10,55,22,1,0
1567,2007-03-01,2.47237,115.25317,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,35,48,9,4,22,56,10,0,0,4,86,2,0,2,5,55,27,3,0
1574,2007-03-01,0.47553,114.77514,0,0,0,0,0,0,8,5,1,0,0,0,0,0,0,0,52,40,0,10,29,42,10,0,0,2,82,4,2,1,2,67,22,0,0
1580,2007-03-01,53.41893,159.06563,20,41,28,3,0,14,6,12,1,0,0,27,44,0,0,14,63,10,0,0,17,57,18,0,0,2,80,9,1,0,2,72,16,2,1
1585,2007-03-01,52.97844,157.40744,30,30,31,1,0,0,19,7,0,0,12,36,35,0,0,3,60,14,15,0,17,56,19,0,0,12,69,8,3,0,8,62,22,0,1
1591,2007-03-01,46.53537,142.33861,29,38,22,3,0,2,79,11,0,0,0,31,9,9,0,0,67,21,4,0,16,61,15,0,0,7,78,7,0,0,8,76,8,0,1
1597,2007-03-01,4.56164,115.59907,0,0,0,0,0,0,52,6,8,0,0,0,0,0,0,0,41,51,0,6,14,64,8,0,0,9,82,1,0,5,9,53,24,1,0
1599,2007-03-01,4.00663,115.45624,0,0,0,0,0,0,27,13,7,0,0,0,0,0,0,0,60,32,0,6,28,53,5,0,0,7,85,0,0,2,9,53,27,1,0
1609,2007-03-01,1.18295,114.76389,0,0,0,0,0,0,20,8,0,0,0,0,0,0,0,0,56,36,0,7,30,46,9,0,0,5,80,4,1,1,2,54,34,1,0
1610,2007-03-01,0.89597,114.69659,0,0,0,0,0,0,28,15,8,0,0,0,0,0,0,0,55,37,0,7,35,38,11,0,0,3,81,5,1,1,2,62,27,0,0
1620,2007-03-01,53.64052,158.93655,21,42,28,1,0,0,14,22,0,0,0,0,0,0,0,8,64,15,0,0,17,56,19,0,0,5,78,8,1,0,2,71,17,2,1
1659,2007-03-01,53.94683,159.14554,23,42,25,2,0,0,24,1,0,0,16,30,42,0,0,5,62,15,5,0,16,57,19,0,0,10,72,9,1,0,2,70,18,2,1
1661,2007-03-01,53.77538,158.4679,22,34,32,4,0,0,3,12,2,0,0,0,0,0,0,5,67,15,0,0,17,56,19,0,0,8,74,8,2,0,2,70,18,2,1
1662,2007-03-01,53.68767,158.13142,35,29,27,1,0,0,0,1,0,0,0,0,0,0,0,5,66,16,0,0,17,57,18,0,0,3,77,10,2,0,2,70,20,0,1
1669,2007-03-01,47.36236,142.69604,26,37,27,2,0,9,35,0,0,0,0,49,13,0,0,0,70,15,7,0,15,63,14,0,0,12,72,8,0,0,9,74,9,0,1
1684,2007-03-01,3.14993,114.87821,0,0,0,0,0,0,24,16,7,0,0,0,0,0,0,0,56,36,0,7,33,46,6,0,0,4,87,1,0,2,7,48,34,1,0
1688,2007-03-01,2.01701,114.60513,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,40,50,2,6,21,53,12,0,0,5,82,5,0,1,4,53,32,2,0
1689,2007-03-01,1.73171,114.53773,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,47,45,0,8,17,55,12,0,0,5,81,5,1,1,3,54,31,3,0
1698,2007-03-01,54.7288,161.4474,23,40,25,4,0,1,62,3,2,0,0,10,61,0,0,22,70,0,0,0,17,60,15,0,0,0,70,21,1,0,3,72,16,1,1
1710,2007-03-01,53.72738,157.32443,45,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,12,0,17,56,19,0,0,10,72,5,5,0,5,62,25,0,1
1715,2007-03-01,47.4069,142.26111,24,37,28,3,0,1,37,0,0,0,0,38,11,8,0,0,71,16,5,0,15,63,14,0,0,12,73,7,0,0,9,73,10,0,1
1768,2007-03-01,35.31393,128.39154,0,92,0,0,0,1,79,12,0,0,0,0,0,0,0,4,68,20,0,0,22,60,10,0,2,10,51,28,1,1,13,67,10,1,1
1771,2007-03-01,24.42157,121.78476,0,0,0,0,0,0,62,28,2,0,0,0,0,0,0,10,70,12,0,6,11,63,12,0,0,11,57,21,3,1,15,63,13,0,0
1779,2007-03-01,22.58,120.92892,0,0,0,0,0,4,62,21,5,0,0,0,0,0,0,5,87,0,0,7,9,62,14,0,1,11,56,23,1,0,16,60,16,0,0
1781,2007-03-01,22.11394,120.72142,0,0,0,0,0,14,51,21,6,0,0,0,0,0,0,8,84,0,0,5,11,67,9,0,0,10,62,19,1,0,14,61,17,0,0
1791,2007-03-01,2.27619,114.30933,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,41,46,5,7,15,57,13,0,0,6,83,3,0,1,3,51,34,3,0
1803,2007-03-01,55.09991,160.85187,30,33,27,2,0,0,0,0,0,0,0,0,0,0,0,14,66,12,0,0,17,57,18,0,0,0,69,21,2,0,3,71,17,1,1
1821,2007-03-01,36.65617,129.1304,0,86,4,2,12,9,69,2,0,0,0,37,0,0,0,3,56,25,8,0,13,66,13,0,1,11,62,18,0,2,12,68,10,0,1
1823,2007-03-01,36.26357,128.81561,0,92,0,0,0,9,83,0,0,0,0,0,0,0,0,8,53,27,4,0,19,62,11,0,2,10,60,20,0,2,13,68,9,0,1
1843,2007-03-01,22.48589,120.65067,0,0,0,0,0,27,51,9,5,0,0,0,0,0,0,7,85,0,0,8,6,67,11,0,0,10,59,22,1,0,15,61,16,0,0
1872,2007-03-01,54.91586,158.96249,31,33,28,0,0,2,11,5,8,0,3,29,42,0,0,0,34,40,10,0,17,54,21,0,0,11,75,6,0,0,3,67,21,1,1
1893,2007-03-01,36.02578,128.31068,0,92,0,0,0,6,85,1,0,0,0,0,0,0,0,5,56,26,5,0,23,59,10,0,2,11,55,24,0,1,14,65,11,1,1
1897,2007-03-01,35.22702,127.70306,0,92,0,0,0,9,68,15,0,0,0,0,0,0,0,1,77,14,0,1,22,59,10,0,2,8,60,21,1,1,14,66,10,1,1
1903,2007-03-01,24.9306,121.53885,0,0,0,0,0,22,62,6,2,0,0,0,0,0,0,15,64,13,0,7,13,59,13,0,0,11,54,24,3,0,17,61,14,0,0
1904,2007-03-01,24.70243,121.42957,0,0,0,0,0,24,68,0,0,0,0,0,0,0,0,13,65,14,0,7,14,58,12,1,0,11,54,24,3,1,16,61,14,0,0
1919,2007-03-01,3.10019,114.14554,0,0,0,0,0,0,82,1,0,0,0,0,0,0,0,0,45,43,4,6,23,52,11,0,0,3,87,1,1,2,2,54,33,1,0
1928,2007-03-01,0.51633,113.55603,0,0,0,0,0,0,8,5,8,0,0,0,0,0,0,0,51,41,0,11,20,44,17,0,0,3,78,5,4,0,3,53,32,4,0
1939,2007-03-01,55.38617,159.88741,26,32,33,1,0,4,19,5,0,0,0,0,0,0,0,1,62,19,10,0,17,55,20,0,0,1,79,11,1,0,2,68,22,0,1
1943,2007-03-01,55.05033,158.4774,35,31,25,1,0,0,13,10,4,0,0,0,0,0,0,0,44,35,10,0,17,54,21,0,0,5,79,8,0,0,3,67,22,0,1
1947,2007-03-01,54.69272,157.09422,52,28,12,0,0,0,1,0,0,0,0,0,0,0,0,0,44,35,13,0,17,55,20,0,0,5,73,12,2,0,3,66,23,0,1
1948,2007-03-01,54.59998,156.75273,49,30,13,0,0,0,7,11,8,0,3,27,42,2,0,0,42,38,12,0,17,55,20,0,0,4,75,12,1,0,3,66,23,0,1
1949,2007-03-01,54.50593,156.41296,44,32,16,0,0,0,12,13,2,0,5,29,44,0,0,0,43,29,20,0,17,55,20,0,0,4,76,11,1,0,3,65,24,0,1
1951,2007-03-01,49.62436,144.04466,13,41,32,6,0,7,22,0,0,0,0,82,6,0,0,0,38,47,7,0,17,58,17,0,2,10,74,6,0,1,9,71,11,0,1
1958,2007-03-01,43.46072,135.0,0,0,0,0,0,11,52,21,8,0,0,26,6,6,0,0,80,12,0,0,13,62,17,0,0,19,66,6,1,2,12,64,14,0,0
1959,2007-03-01,37.36482,129.05687,0,74,17,1,2,32,57,0,1,0,0,43,0,0,0,0,56,21,15,0,12,69,11,0,0,11,65,16,0,2,12,68,10,0,1
1962,2007-03-01,36.77622,128.58121,0,92,0,0,0,13,70,5,4,0,0,0,0,0,0,5,57,23,7,0,15,67,10,0,2,10,62,18,0,2,14,65,11,0,1
1986,2007-03-01,4.35391,114.26555,0,0,0,0,0,36,51,5,0,0,0,0,0,0,0,5,58,18,9,5,14,61,12,0,0,7,85,0,0,2,7,54,29,0,0
1988,2007-03-01,3.79194,114.12997,0,0,0,0,0,0,79,9,4,0,0,0,0,0,0,0,57,27,8,6,27,53,6,0,0,3,88,1,0,1,6,49,36,0,0
2010,2007-03-01,55.84635,160.83676,36,31,23,2,0,1,17,1,0,0,0,0,0,0,0,0,66,19,7,0,17,54,21,0,0,1,73,17,1,0,6,66,19,1,1
2022,2007-03-01,54.81722,156.60553,49,30,13,0,0,0,10,17,0,0,4,29,41,3,0,0,45,28,19,0,17,54,21,0,0,5,75,10,2,0,3,64,25,0,1
2027,2007-03-01,49.5334,143.32565,27,36,29,0,0,6,23,0,0,0,7,80,0,0,0,0,38,45,9,0,18,56,18,0,2,14,67,9,0,0,10,68,13,1,1
2032,2007-03-01,48.80425,142.04071,24,27,35,6,1,7,64,3,12,0,0,47,9,0,0,0,66,26,0,0,18,58,16,0,0,15,69,8,0,0,9,72,11,0,1
2057,2007-03-01,36.53685,128.07278,0,91,1,0,0,0,80,8,4,0,0,0,0,0,0,5,55,24,8,1,19,62,10,0,2,10,60,20,0,1,14,67,9,1,1
2069,2007-03-01,24.75077,120.96375,0,0,0,0,11,40,41,0,0,0,0,0,0,0,0,12,52,28,0,5,14,59,14,0,0,12,55,22,3,0,16,63,13,0,0
2080,2007-03-01,3.6355,113.91232,0,0,0,0,0,0,54,4,13,0,0,0,0,0,0,0,59,21,12,6,27,52,7,0,0,4,88,0,0,1,5,50,36,0,0
2084,2007-03-01,2.49856,113.64804,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,41,51,0,4,19,51,18,0,0,1,84,5,2,0,4,49,36,3,0
2099,2007-03-01,56.29606,161.81096,29,46,17,0,0,0,24,0,0,0,13,30,44,0,0,1,83,7,1,0,17,57,18,0,0,2,77,11,2,0,8,65,19,0,1
2101,2007-03-01,56.1461,161.07536,35,38,18,1,1,0,24,0,0,0,16,30,42,0,0,0,73,13,6,0,17,55,20,0,0,2,74,15,1,0,6,68,18,0,1
2115,2007-03-01,54.93901,156.11349,49,30,13,0,0,0,9,17,1,0,7,31,44,0,0,0,49,19,24,0,17,55,20,0,0,4,77,10,1,0,3,66,23,0,1
2116,2007-03-01,54.84263,155.77225,0,0,0,0,0,1,26,0,0,0,4,31,44,0,0,2,54,17,19,0,17,55,20,0,0,2,80,10,0,0,4,68,19,1,0
2123,2007-03-01,49.28938,142.35239,30,39,23,0,1,6,26,26,2,0,0,74,5,0,0,0,43,42,7,0,18,56,18,0,2,14,69,7,0,0,11,68,13,0,1
2131,2007-03-01,45.68141,136.90211,11,51,24,6,0,2,29,9,2,0,0,0,0,0,0,1,51,28,11,0,14,66,12,0,4,19,60,9,0,1,15,64,11,1,1
2138,2007-03-01,44.49857,135.41219,12,57,23,0,0,0,41,2,2,0,0,39,14,18,0,12,42,27,11,0,14,67,11,0,1,24,57,9,1,1,16,64,10,1,1
2147,2007-03-01,42.92482,133.60281,0,0,0,0,0,6,48,24,14,0,0,4,17,3,0,11,53,24,4,0,13,64,15,0,4,16,62,10,0,2,13,64,13,0,0
2148,2007-03-01,37.876,128.82007,0,0,0,0,8,12,46,26,0,0,0,0,0,0,0,0,59,22,11,0,15,64,13,0,0,12,63,17,0,2,13,68,9,0,0
2150,2007-03-01,37.48376,128.50066,0,88,4,0,0,0,65,0,0,0,0,0,0,0,0,1,61,23,7,1,12,63,16,0,2,10,64,15,1,2,14,64,12,0,1
2162,2007-03-01,35.08057,126.67435,0,92,0,0,0,22,61,7,2,0,0,0,0,0,0,13,68,11,0,0,18,65,9,0,3,6,65,18,0,1,13,68,9,1,1
2169,2007-03-01,23.4995,120.15285,0,0,0,0,6,34,51,1,0,0,0,0,0,0,0,2,58,31,1,7,13,49,23,0,1,10,63,15,3,1,15,61,15,0,0
2174,2007-03-01,2.90879,113.5638,0,0,0,0,0,0,24,27,0,0,0,0,0,0,0,0,47,30,15,6,17,57,11,0,0,3,84,4,1,0,4,48,37,3,0
2193,2007-03-01,56.445,161.31808,32,42,18,0,0,0,22,1,1,0,0,0,0,0,0,0,78,11,3,0,17,56,19,0,0,2,75,14,1,0,8,66,18,0,1
2210,2007-03-01,50.3472,143.7283,13,40,32,7,1,28,0,0,0,0,0,75,13,0,0,0,47,45,0,0,17,61,14,0,1,11,68,12,0,0,10,72,10,0,1
2220,2007-03-01,47.00739,138.26428,14,51,23,4,0,5,39,0,0,0,0,46,22,7,0,2,86,4,0,0,16,59,17,0,0,4,79,9,0,0,13,68,10,1,1
2224,2007-03-01,46.3558,137.35916,14,54,24,0,0,0,28,2,2,0,0,37,22,7,0,0,60,28,4,0,16,60,16,0,0,13,67,12,0,0,17,64,10,1,1
2245,2007-03-01,38.03292,128.61963,0,89,2,1,1,21,36,33,1,0,0,0,0,0,0,0,64,18,10,0,13,67,12,0,0,13,59,20,0,2,13,66,11,0,1
2247,2007-03-01,37.63985,128.30072,0,89,3,0,0,0,73,0,0,0,0,0,0,0,0,2,60,23,7,1,14,63,14,0,2,10,63,16,1,2,14,63,13,0,1
2250,2007-03-01,37.04577,127.83064,0,90,2,0,0,0,69,8,15,0,0,0,0,0,0,6,57,25,4,1,16,65,10,0,2,10,60,20,0,1,15,64,12,0,1
2257,2007-03-01,35.63904,126.77119,0,89,3,0,0,27,50,15,0,0,0,0,0,0,0,7,58,26,1,1,13,66,12,0,3,6,63,20,0,1,14,67,9,1,1
2289,2007-03-01,56.27049,159.35301,58,28,6,0,0,0,8,0,0,0,8,31,42,0,0,1,57,32,2,0,17,54,21,0,0,4,76,10,2,0,4,64,24,0,1
2290,2007-03-01,56.18672,158.99031,56,30,6,0,0,0,1,0,0,0,0,0,0,0,0,1,60,27,4,0,17,54,21,0,0,4,75,12,1,0,4,64,24,0,1
2301,2007-03-01,50.39726,143.2632,33,32,27,0,0,0,22,5,0,0,11,77,0,0,0,0,83,9,0,0,17,60,15,0,0,13,67,12,0,0,10,72,10,0,1
2307,2007-03-01,48.30044,139.70786,16,47,24,5,0,16,55,15,2,0,0,52,18,0,0,0,34,53,5,0,16,57,19,0,0,17,62,13,0,0,10,71,10,1,1
2348,2007-03-01,36.59925,127.17092,0,0,0,0,0,0,80,12,0,0,0,0,0,0,0,10,55,26,1,1,14,68,9,0,2,9,61,20,0,1,14,66,10,1,0
2351,2007-03-01,35.99343,126.72095,0,87,5,0,0,2,75,13,2,0,0,6,0,0,0,9,73,10,0,1,9,72,10,0,3,6,64,19,0,1,13,68,9,1,1
2352,2007-03-01,3.44045,113.32812,0,0,0,0,0,29,60,3,0,0,0,0,0,0,0,3,56,23,9,5,19,53,13,0,0,5,87,0,0,1,3,52,36,0,0
2357,2007-03-01,2.00858,113.00682,0,0,0,0,0,0,24,10,0,0,0,0,0,0,0,0,32,57,3,4,17,53,18,0,0,2,84,5,1,0,4,47,36,5,0
2360,2007-03-01,1.13948,112.81803,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,44,48,0,7,15,54,16,0,0,3,81,5,2,0,1,46,36,9,0
2389,2007-03-01,50.73238,143.33138,15,35,37,5,0,1,9,0,0,0,3,85,0,0,0,0,64,28,0,0,17,60,15,0,0,10,70,12,0,0,9,73,10,0,1
2407,2007-03-01,46.87683,137.16925,14,54,24,0,0,0,14,0,0,0,0,0,0,0,0,0,55,36,1,0,15,57,20,0,0,17,61,14,0,0,17,64,10,1,1
2410,2007-03-01,46.37894,136.50179,13,60,19,0,0,0,17,13,2,0,0,28,20,13,0,0,62,28,2,0,16,59,17,0,0,14,66,12,0,0,17,64,10,1,1
2414,2007-03-01,45.70427,135.63425,14,57,21,0,0,0,8,8,4,0,0,21,19,18,0,0,64,27,1,0,14,67,11,0,5,19,58,9,1,0,17,62,12,1,1
2421,2007-03-01,44.49484,134.17566,14,61,17,0,0,0,35,1,1,0,0,14,12,18,0,18,53,21,0,0,13,68,11,0,2,25,55,10,0,2,13,64,12,1,1
2433,2007-03-01,38.1473,128.05586,0,89,3,0,0,0,75,6,1,0,0,0,0,0,0,0,58,23,11,0,12,70,10,0,2,12,60,18,0,2,14,62,14,0,1
2441,2007-03-01,36.54955,126.81977,0,88,3,1,0,8,75,5,4,0,0,0,0,0,0,15,75,2,0,1,16,69,6,0,3,8,62,19,0,1,14,66,10,1,1
2451,2007-03-01,0.97004,112.6075,0,0,0,0,0,6,76,10,0,0,0,0,0,0,0,0,50,42,0,7,14,53,18,0,0,4,80,4,4,0,2,45,36,9,0
2462,2007-03-01,57.18883,161.31265,40,30,22,0,0,2,19,0,0,0,11,34,38,0,0,5,65,22,0,0,18,53,21,0,0,4,73,12,3,0,10,64,18,0,1
2487,2007-03-01,48.66708,139.29478,27,38,27,0,0,4,25,0,1,0,2,58,8,0,0,0,34,53,5,0,16,57,19,0,0,22,56,14,0,0,9,73,8,2,1
2497,2007-03-01,47.05423,136.95993,14,57,21,0,0,0,0,0,0,0,0,56,23,3,0,0,59,33,0,0,15,55,22,0,0,20,58,14,0,0,15,65,11,1,1
2529,2007-03-01,36.90256,126.76903,0,0,0,0,0,7,68,17,0,0,0,0,0,0,0,19,73,0,0,0,16,69,7,0,3,8,62,19,0,1,14,66,11,0,0
2549,2007-03-01,57.6318,162.33237,29,45,16,2,2,19,0,0,0,0,16,25,47,0,0,19,62,11,0,0,18,54,20,0,0,5,80,4,3,1,10,67,14,0,1
2562,2007-03-01,56.58083,157.4706,45,30,17,0,0,0,15,5,3,0,2,28,42,0,0,6,47,31,7,0,17,57,18,0,0,7,75,8,2,0,4,64,24,0,1
2564,2007-03-01,56.39769,156.75021,45,27,19,1,0,0,10,4,8,0,13,34,41,0,0,7,43,30,11,0,16,57,19,0,0,8,74,9,1,0,4,63,25,0,1
2583,2007-03-01,47.8881,137.66299,18,54,20,0,0,0,16,6,3,0,0,54,12,0,0,0,47,37,8,0,15,60,17,0,1,23,52,15,1,0,13,69,9,1,1
2585,2007-03-01,47.56111,137.20259,15,56,21,0,0,0,14,0,0,0,0,44,22,0,0,0,50,38,4,0,15,57,20,0,3,22,52,14,1,0,11,70,10,1,1
2587,2007-03-01,47.23093,136.74895,15,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,60,32,0,0,15,58,19,0,0,22,55,15,0,0,12,68,11,1,1
2592,2007-03-01,46.39179,135.64375,14,55,23,0,0,0,32,3,0,0,0,27,20,18,0,0,55,28,9,0,15,64,13,0,3,22,55,11,1,0,18,61,12,1,1
2595,2007-03-01,45.87917,135.0,17,55,20,0,0,0,35,0,0,0,0,11,14,13,0,0,64,27,1,0,15,61,16,0,4,19,55,14,0,0,17,64,10,1,1
2603,2007-03-01,44.47992,133.35165,15,57,20,0,0,0,51,0,0,0,0,0,0,0,0,0,66,2,24,0,13,67,12,0,3,24,54,11,0,2,14,65,11,0,1
2605,2007-03-01,44.123,132.95459,15,57,20,0,0,0,45,0,0,0,0,22,10,11,0,10,55,7,20,0,13,67,12,0,5,25,48,14,0,2,15,64,11,0,1
2670,2007-03-01,49.18885,139.11819,27,39,26,0,0,0,20,3,4,0,2,59,7,0,0,0,46,41,5,0,16,57,19,0,1,22,57,12,0,0,9,72,9,2,1
2672,2007-03-01,48.8723,138.63295,27,39,26,0,0,0,24,4,0,0,0,59,9,0,0,0,41,46,5,0,16,57,19,0,0,22,57,13,0,0,9,73,9,1,1
2676,2007-03-01,48.22915,137.68378,19,54,19,0,0,0,0,0,0,0,0,58,11,0,0,0,51,30,11,0,15,60,17,0,1,23,54,13,1,0,13,67,10,2,1
2700,2007-03-01,44.10941,132.54597,17,56,19,0,0,0,50,4,0,0,0,23,9,9,0,7,53,12,20,0,12,67,13,0,6,23,50,13,0,2,15,64,11,0,1
2716,2007-03-01,38.4083,127.28432,0,90,2,0,0,0,51,17,0,0,0,0,0,0,0,0,56,19,17,0,9,67,16,0,2,11,61,18,0,1,16,64,11,0,1
2740,2007-03-01,1.62212,112.22181,0,0,0,0,0,0,28,4,2,0,0,0,0,0,0,0,38,52,2,8,13,49,21,1,0,4,79,7,1,0,4,45,38,5,0
2744,2007-03-01,0.45113,111.97971,0,0,0,0,0,1,83,7,1,0,0,0,0,0,0,0,43,46,3,5,12,55,19,1,0,4,78,6,3,0,4,47,35,6,0
2770,2007-03-01,50.30274,140.40695,23,22,35,12,0,0,33,10,2,0,0,68,4,0,0,2,81,9,0,0,18,55,19,0,2,9,73,8,0,0,12,68,11,1,1
2801,2007-03-01,45.17022,133.32761,25,46,17,4,0,0,31,16,0,0,0,17,13,15,0,0,66,0,7,0,13,73,6,0,4,23,54,10,1,0,17,65,9,1,1
2805,2007-03-01,44.45506,132.52834,21,53,16,2,0,1,39,0,0,0,0,39,9,11,0,0,60,6,10,0,13,66,13,0,7,21,52,12,0,2,15,64,11,0,1
2807,2007-03-01,44.09335,132.13759,17,55,20,0,0,0,48,6,0,0,0,26,6,6,0,0,55,17,9,0,12,68,12,0,4,22,52,14,0,2,15,64,11,0,1
2808,2007-03-01,43.91148,131.94441,15,59,18,0,0,0,40,14,0,0,0,17,6,5,0,0,53,19,20,0,12,68,12,0,1,24,53,14,0,2,15,64,11,0,1
2813,2007-03-01,42.99208,130.99982,12,54,22,4,0,0,43,1,2,0,0,24,3,2,0,4,61,27,0,0,11,72,9,0,2,18,55,16,1,1,15,66,10,0,1
2827,2007-03-01,40.13784,128.36749,1,79,6,6,0,8,61,18,5,0,0,0,0,0,0,3,48,29,12,0,12,58,22,0,0,25,46,21,0,3,14,62,13,0,1
2841,2007-03-01,28.7914,120.92579,0,92,0,0,0,21,67,4,0,0,0,0,0,0,0,0,64,20,7,1,21,53,14,2,0,14,45,33,0,1,16,62,10,3,1
2844,2007-03-01,28.11499,120.58781,0,0,0,0,3,22,44,12,11,0,0,0,0,0,0,0,59,24,8,4,14,58,13,2,0,14,46,32,0,1,16,63,11,1,0
2865,2007-03-01,57.13894,-156.64444,0,0,0,0,0,2,90,0,0,0,0,72,4,0,0,0,65,18,9,0,14,56,22,0,18,5,52,11,0,16,7,57,8,0,0
2866,2007-03-01,57.23142,-157.01128,27,51,14,0,0,9,47,1,0,0,0,0,0,0,0,0,66,19,7,0,14,57,21,0,20,5,49,14,0,17,6,57,8,0,1
2877,2007-03-01,57.67241,158.87527,47,29,16,0,0,0,20,0,0,0,2,40,30,0,0,11,54,26,1,0,17,57,18,0,0,4,77,6,5,0,9,62,21,0,1
2889,2007-03-01,50.48709,140.19443,33,20,28,11,0,0,19,3,1,0,1,64,2,0,0,0,60,32,0,0,18,55,19,0,0,14,67,11,0,0,12,69,10,1,1
2915,2007-03-01,46.21782,134.1449,21,54,17,0,0,0,47,0,0,0,0,14,12,9,0,0,58,8,25,0,14,67,11,0,4,23,53,11,1,0,19,60,12,1,1
2917,2007-03-01,45.86771,133.72697,21,51,17,3,0,0,53,1,0,0,0,19,11,12,0,0,62,4,6,0,14,69,9,0,5,22,54,10,1,0,19,60,12,1,1
2928,2007-03-01,43.33865,130.97174,16,56,20,0,0,0,36,6,2,0,0,28,4,3,0,0,47,32,13,0,11,72,9,0,2,18,56,14,2,1,15,66,10,0,1
