index,start_date,lat,lon,P0.1_N1_[ALL]_C5
1245,2006-12-01,4.84509,117.16109,0
1251,2006-12-01,3.19657,116.71178,0
1263,2006-12-01,53.43754,-168.05582,0
1277,2006-12-01,33.14309,130.13904,0
1282,2006-12-01,17.72096,121.35709,0
1283,2006-12-01,17.48228,121.25791,0
1291,2006-12-01,15.55053,120.48444,0
1294,2006-12-01,14.81576,120.20324,0
1301,2006-12-01,5.52774,117.16499,0
1307,2006-12-01,3.88839,116.71272,0
1312,2006-12-01,2.50034,116.34637,0
1313,2006-12-01,2.22026,116.27422,0
1321,2006-12-01,53.51503,-166.92442,0
1331,2006-12-01,33.11132,129.80557,3
1332,2006-12-01,18.34171,121.39305,0
1333,2006-12-01,18.10407,121.29304,0
1359,2006-12-01,3.19612,116.34496,0
1376,2006-12-01,51.60372,157.11647,2
1407,2006-12-01,3.88794,116.34355,0
1410,2006-12-01,3.05489,116.12545,0
1419,2006-12-01,0.51101,115.49088,0
1423,2006-12-01,52.18654,158.26318,0
1433,2006-12-01,17.91381,120.76664,0
1440,2006-12-01,8.61467,117.49284,0
1446,2006-12-01,5.3972,116.56505,0
1457,2006-12-01,2.35075,115.76427,0
1466,2006-12-01,54.09554,-165.96376,0
1468,2006-12-01,52.40771,158.13364,1
1470,2006-12-01,52.22779,157.48727,1
1482,2006-12-01,16.11845,119.83793,0
1499,2006-12-01,2.76715,115.68814,0
1504,2006-12-01,1.35373,115.3385,0
1556,2006-12-01,5.52907,116.04011,0
1560,2006-12-01,4.42863,115.74872,0
1567,2006-12-01,2.47237,115.25317,0
1574,2006-12-01,0.47553,114.77514,0
1580,2006-12-01,53.41893,159.06563,1
1585,2006-12-01,52.97844,157.40744,1
1591,2006-12-01,46.53537,142.33861,0
1597,2006-12-01,4.56164,115.59907,0
1599,2006-12-01,4.00663,115.45624,0
1609,2006-12-01,1.18295,114.76389,0
1610,2006-12-01,0.89597,114.69659,0
1620,2006-12-01,53.64052,158.93655,1
1659,2006-12-01,53.94683,159.14554,1
1661,2006-12-01,53.77538,158.4679,1
1662,2006-12-01,53.68767,158.13142,1
1669,2006-12-01,47.36236,142.69604,1
1684,2006-12-01,3.14993,114.87821,0
1688,2006-12-01,2.01701,114.60513,0
1689,2006-12-01,1.73171,114.53773,0
1698,2006-12-01,54.7288,161.4474,0
1710,2006-12-01,53.72738,157.32443,1
1715,2006-12-01,47.4069,142.26111,1
1768,2006-12-01,35.31393,128.39154,3
1771,2006-12-01,24.42157,121.78476,0
1779,2006-12-01,22.58,120.92892,0
1781,2006-12-01,22.11394,120.72142,0
1791,2006-12-01,2.27619,114.30933,0
1803,2006-12-01,55.09991,160.85187,1
1821,2006-12-01,36.65617,129.1304,3
1823,2006-12-01,36.26357,128.81561,3
1843,2006-12-01,22.48589,120.65067,0
1872,2006-12-01,54.91586,158.96249,1
1893,2006-12-01,36.02578,128.31068,3
1897,2006-12-01,35.22702,127.70306,3
1903,2006-12-01,24.9306,121.53885,0
1904,2006-12-01,24.70243,121.42957,0
1919,2006-12-01,3.10019,114.14554,0
1928,2006-12-01,0.51633,113.55603,0
1939,2006-12-01,55.38617,159.88741,1
1943,2006-12-01,55.05033,158.4774,1
1947,2006-12-01,54.69272,157.09422,1
1948,2006-12-01,54.59998,156.75273,1
1949,2006-12-01,54.50593,156.41296,1
1951,2006-12-01,49.62436,144.04466,1
1958,2006-12-01,43.46072,135.0,0
1959,2006-12-01,37.36482,129.05687,3
1962,2006-12-01,36.77622,128.58121,3
1986,2006-12-01,4.35391,114.26555,0
1988,2006-12-01,3.79194,114.12997,0
2010,2006-12-01,55.84635,160.83676,1
2022,2006-12-01,54.81722,156.60553,1
2027,2006-12-01,49.5334,143.32565,1
2032,2006-12-01,48.80425,142.04071,1
2057,2006-12-01,36.53685,128.07278,3
2069,2006-12-01,24.75077,120.96375,0
2080,2006-12-01,3.6355,113.91232,0
2084,2006-12-01,2.49856,113.64804,0
2099,2006-12-01,56.29606,161.81096,1
2101,2006-12-01,56.1461,161.07536,1
2115,2006-12-01,54.93901,156.11349,1
2116,2006-12-01,54.84263,155.77225,4
2123,2006-12-01,49.28938,142.35239,1
2131,2006-12-01,45.68141,136.90211,4
2138,2006-12-01,44.49857,135.41219,1
2147,2006-12-01,42.92482,133.60281,4
2148,2006-12-01,37.876,128.82007,4
2150,2006-12-01,37.48376,128.50066,3
2162,2006-12-01,35.08057,126.67435,3
2169,2006-12-01,23.4995,120.15285,0
2174,2006-12-01,2.90879,113.5638,0
2193,2006-12-01,56.445,161.31808,1
2210,2006-12-01,50.3472,143.7283,1
2220,2006-12-01,47.00739,138.26428,1
2224,2006-12-01,46.3558,137.35916,1
2245,2006-12-01,38.03292,128.61963,3
2247,2006-12-01,37.63985,128.30072,3
2250,2006-12-01,37.04577,127.83064,3
2257,2006-12-01,35.63904,126.77119,3
2289,2006-12-01,56.27049,159.35301,1
2290,2006-12-01,56.18672,158.99031,1
2301,2006-12-01,50.39726,143.2632,1
2307,2006-12-01,48.30044,139.70786,1
2348,2006-12-01,36.59925,127.17092,0
2351,2006-12-01,35.99343,126.72095,3
2352,2006-12-01,3.44045,113.32812,0
2357,2006-12-01,2.00858,113.00682,0
2360,2006-12-01,1.13948,112.81803,0
2389,2006-12-01,50.73238,143.33138,1
2407,2006-12-01,46.87683,137.16925,1
2410,2006-12-01,46.37894,136.50179,1
2414,2006-12-01,45.70427,135.63425,1
2421,2006-12-01,44.49484,134.17566,1
2433,2006-12-01,38.1473,128.05586,2
2441,2006-12-01,36.54955,126.81977,3
2451,2006-12-01,0.97004,112.6075,0
2462,2006-12-01,57.18883,161.31265,1
2487,2006-12-01,48.66708,139.29478,1
2497,2006-12-01,47.05423,136.95993,1
2529,2006-12-01,36.90256,126.76903,0
2549,2006-12-01,57.6318,162.33237,1
2562,2006-12-01,56.58083,157.4706,1
2564,2006-12-01,56.39769,156.75021,1
2583,2006-12-01,47.8881,137.66299,1
2585,2006-12-01,47.56111,137.20259,1
2587,2006-12-01,47.23093,136.74895,1
2592,2006-12-01,46.39179,135.64375,1
2595,2006-12-01,45.87917,135.0,1
2603,2006-12-01,44.47992,133.35165,1
2605,2006-12-01,44.123,132.95459,1
2670,2006-12-01,49.18885,139.11819,1
2672,2006-12-01,48.8723,138.63295,1
2676,2006-12-01,48.22915,137.68378,1
2700,2006-12-01,44.10941,132.54597,1
2716,2006-12-01,38.4083,127.28432,2
2740,2006-12-01,1.62212,112.22181,0
2744,2006-12-01,0.45113,111.97971,0
2770,2006-12-01,50.30274,140.40695,1
2801,2006-12-01,45.17022,133.32761,1
2805,2006-12-01,44.45506,132.52834,1
2807,2006-12-01,44.09335,132.13759,1
2808,2006-12-01,43.91148,131.94441,1
2813,2006-12-01,42.99208,130.99982,4
2827,2006-12-01,40.13784,128.36749,3
2841,2006-12-01,28.7914,120.92579,3
2844,2006-12-01,28.11499,120.58781,0
2865,2006-12-01,57.13894,-156.64444,0
2866,2006-12-01,57.23142,-157.01128,3
2877,2006-12-01,57.67241,158.87527,1
2889,2006-12-01,50.48709,140.19443,1
2915,2006-12-01,46.21782,134.1449,1
2917,2006-12-01,45.86771,133.72697,1
2928,2006-12-01,43.33865,130.97174,2
2932,2006-12-01,42.59201,130.23636,4
2949,2006-12-01,38.90977,127.02673,2
2959,2006-12-01,29.59813,121.07904,3
2960,2006-12-01,29.37447,120.96375,3
2975,2006-12-01,25.95654,119.32301,0
2982,2006-12-01,2.14881,111.98244,0
2985,2006-12-01,1.27433,111.80141,0
2996,2006-12-01,58.86987,163.82381,0
3002,2006-12-01,58.21974,160.26309,1
3028,2006-12-01,49.24996,137.74809,1
3029,2006-12-01,49.08785,137.50937,1
3039,2006-12-01,47.42263,135.21953,1
3042,2006-12-01,46.90798,134.56595,1
3052,2006-12-01,44.78403,132.09618,0
3055,2006-12-01,44.2374,131.51317,2
3060,2006-12-01,43.31305,130.57043,1
3076,2006-12-01,40.24873,127.78098,2
3082,2006-12-01,39.05982,126.81747,2
3086,2006-12-01,38.25566,126.19829,2
3094,2006-12-01,29.5084,120.77187,3
3104,2006-12-01,27.24013,119.66434,0
3108,2006-12-01,26.31814,119.24137,0
3128,2006-12-01,57.56972,-156.3244,3
3133,2006-12-01,58.96007,162.89728,0
3140,2006-12-01,58.4402,160.12312,1
3142,2006-12-01,58.27789,159.34741,1
3144,2006-12-01,58.10961,158.57954,0
3148,2006-12-01,52.78444,143.27139,1
3162,2006-12-01,50.22851,138.75172,1
3164,2006-12-01,49.91068,138.25722,1
3171,2006-12-01,48.77194,136.58485,1
3173,2006-12-01,48.43929,136.12331,1
3209,2006-12-01,41.57084,128.57397,4
3227,2006-12-01,37.99689,125.68712,4
3244,2006-12-01,27.82877,119.69073,3
3246,2006-12-01,27.37039,119.47589,0
3251,2006-12-01,26.21528,118.951,0
3260,2006-12-01,2.38138,111.68047,0
3262,2006-12-01,1.79915,111.5608,0
3271,2006-12-01,57.29292,-154.33012,0
3281,2006-12-01,59.1135,162.36821,1
3292,2006-12-01,52.68702,142.49586,1
3334,2006-12-01,45.83333,132.4552,1
3340,2006-12-01,44.74406,131.2686,1
3343,2006-12-01,44.19037,130.69553,1
3353,2006-12-01,42.30293,128.8775,4
3367,2006-12-01,39.5579,126.55247,2
3372,2006-12-01,38.54993,125.77917,2
3376,2006-12-01,31.99589,121.56181,3
3380,2006-12-01,31.11324,121.08173,0
3392,2006-12-01,28.41559,119.71758,3
3400,2006-12-01,26.57571,118.86716,0
3404,2006-12-01,25.64326,118.45844,0
3405,2006-12-01,25.40884,118.35791,0
3419,2006-12-01,0.4436,111.11794,0
3422,2006-12-01,57.29702,-153.43495,3
3436,2006-12-01,59.11522,-161.02959,1
3441,2006-12-01,60.02231,-166.80939,1
3449,2006-12-01,59.33624,162.23909,1
3460,2006-12-01,52.72948,142.00127,1
3500,2006-12-01,45.63573,131.83188,1
3504,2006-12-01,44.90475,131.04767,1
3507,2006-12-01,44.34954,130.47523,1
3510,2006-12-01,43.78848,129.91589,1
3516,2006-12-01,42.64927,128.83516,2
3520,2006-12-01,41.87743,128.14169,2
3523,2006-12-01,41.29224,127.63525,2
3529,2006-12-01,40.10594,126.65611,2
3541,2006-12-01,31.91017,121.24247,3
3560,2006-12-01,27.62837,119.09689,3
3574,2006-12-01,24.35389,117.68106,0
3576,2006-12-01,23.87773,117.4891,0
3579,2006-12-01,2.02811,111.25891,0
3587,2006-12-01,57.50693,-153.25478,3
3601,2006-12-01,59.25894,-160.4892,1
3607,2006-12-01,60.24942,-166.7092,1
3609,2006-12-01,60.69937,171.05054,4
3612,2006-12-01,60.58268,169.73486,1
3613,2006-12-01,60.24942,166.7092,3
3619,2006-12-01,59.55871,162.10812,1
3620,2006-12-01,59.48614,161.7005,1
3626,2006-12-01,53.35349,142.62814,1
3632,2006-12-01,52.16918,140.41702,4
3638,2006-12-01,51.24173,138.84602,1
3645,2006-12-01,50.11979,137.10379,1
3670,2006-12-01,45.79769,131.60866,1
3690,2006-12-01,42.0295,127.92362,2
3694,2006-12-01,41.24622,127.25223,2
3722,2006-12-01,29.58385,119.77267,3
3724,2006-12-01,29.12998,119.55169,3
3728,2006-12-01,28.2161,119.11858,3
3729,2006-12-01,27.98635,119.0121,3
3734,2006-12-01,26.82987,118.49023,3
3759,2006-12-01,58.23069,-154.90848,3
3762,2006-12-01,58.52249,-156.03751,4
3775,2006-12-01,59.70784,-161.56505,1
3811,2006-12-01,53.25034,141.84277,4
3816,2006-12-01,52.19956,139.92711,4
3824,2006-12-01,50.94375,137.86241,1
3838,2006-12-01,48.61674,134.54886,1
3841,2006-12-01,48.09817,133.88544,1
3842,2006-12-01,47.92383,133.66779,1
3844,2006-12-01,47.57295,133.23761,1
3846,2006-12-01,47.21917,132.81419,1
3863,2006-12-01,44.10138,129.47246,1
3869,2006-12-01,42.95632,128.39517,1
3870,2006-12-01,42.76333,128.22043,1
3872,2006-12-01,42.37553,127.87498,1
3890,2006-12-01,31.95459,120.72469,0
3906,2006-12-01,27.88294,118.71508,3
3930,2006-12-01,57.81783,-152.52557,0
3934,2006-12-01,58.44274,-154.7327,2
3942,2006-12-01,59.19653,-157.80453,1
3948,2006-12-01,59.69905,-160.20113,1
3956,2006-12-01,60.28071,-163.51125,1
3966,2006-12-01,61.08224,170.01818,1
3978,2006-12-01,60.47181,164.78368,1
3979,2006-12-01,60.40978,164.35776,1
3996,2006-12-01,52.07168,139.17299,1
4008,2006-12-01,50.13917,136.16914,1
4030,2006-12-01,46.30185,131.35687,1
4041,2006-12-01,44.25659,129.2486,1
4042,2006-12-01,44.0668,129.06584,1
4045,2006-12-01,43.49373,128.52605,1
4056,2006-12-01,41.34597,126.651,2
4061,2006-12-01,40.34641,125.84975,2
4075,2006-12-01,30.06794,119.49297,3
4084,2006-12-01,28.00895,118.52312,3
4091,2006-12-01,26.37902,117.80833,3
4102,2006-12-01,23.76671,116.74958,0
4103,2006-12-01,23.5261,116.65702,0
4115,2006-12-01,58.65438,-154.5546,2
4165,2006-12-01,60.3676,162.5408,4
4168,2006-12-01,53.32453,140.83662,1
4173,2006-12-01,52.56283,139.4749,1
4181,2006-12-01,51.29701,137.40598,1
4189,2006-12-01,49.97683,135.46581,1
4190,2006-12-01,49.80818,135.23196,1
4193,2006-12-01,49.29754,134.54164,1
4199,2006-12-01,48.25579,133.21008,4
4205,2006-12-01,47.18784,131.9413,1
4208,2006-12-01,46.64443,131.32945,1
4212,2006-12-01,45.91039,130.53615,1
4213,2006-12-01,45.72522,130.34175,1
4219,2006-12-01,44.60063,129.2072,1
4225,2006-12-01,43.45339,128.12518,1
4239,2006-12-01,40.69294,125.78897,2
4250,2006-12-01,31.9938,120.20624,3
4256,2006-12-01,30.64819,119.51897,3
4265,2006-12-01,28.59575,118.53999,3
4266,2006-12-01,28.36518,118.43487,3
4288,2006-12-01,23.16336,116.29047,0
4289,2006-12-01,22.92095,116.20011,0
4293,2006-12-01,0.70792,110.312,0
4298,2006-12-01,58.76367,-153.99666,0
4302,2006-12-01,59.16277,-155.52097,4
4309,2006-12-01,59.80469,-158.27895,1
4314,2006-12-01,60.21726,-160.31667,1
4316,2006-12-01,60.37119,-161.14684,1
4322,2006-12-01,60.92124,-164.54799,4
4333,2006-12-01,61.5805,170.31122,1
4339,2006-12-01,61.31328,167.61925,1
4342,2006-12-01,61.15569,166.29305,1
4349,2006-12-01,60.72747,163.25803,4
4351,2006-12-01,53.50832,140.60927,1
4352,2006-12-01,53.35721,140.33215,1
4368,2006-12-01,50.81653,136.18854,1
4373,2006-12-01,49.97822,135.0,1
4392,2006-12-01,46.62118,130.89902,1
4402,2006-12-01,44.75467,128.98015,1
4409,2006-12-01,43.41064,127.725,1
4429,2006-12-01,33.01131,120.47752,3
4455,2006-12-01,27.09407,117.62775,3
4468,2006-12-01,24.00728,116.37993,0
4469,2006-12-01,23.76623,116.28826,0
4473,2006-12-01,1.70509,110.32876,0
4488,2006-12-01,59.93368,-157.71442,1
4503,2006-12-01,61.08224,-163.9926,4
4530,2006-12-01,61.26712,165.30267,1
4534,2006-12-01,59.27716,154.9574,0
4606,2006-12-01,40.98133,125.34817,2
4616,2006-12-01,32.6972,120.03646,3
4620,2006-12-01,31.57903,119.4584,3
4642,2006-12-01,26.51077,117.13991,3
4645,2006-12-01,25.80079,116.84963,3
4646,2006-12-01,25.56311,116.75414,3
4660,2006-12-01,0.92613,110.01057,0
4662,2006-12-01,0.33006,109.90116,0
4663,2006-12-01,0.03072,109.84689,0
4679,2006-12-01,60.32458,-158.36206,1
4681,2006-12-01,60.49342,-159.18494,1
4682,2006-12-01,60.57546,-159.59979,1
4691,2006-12-01,61.24038,-163.43117,1
4692,2006-12-01,61.30589,-163.86716,1
4702,2006-12-01,62.36287,175.27554,1
4710,2006-12-01,62.14948,171.53872,1
4725,2006-12-01,61.43176,164.74489,1
4732,2006-12-01,58.97297,152.86955,0
4737,2006-12-01,53.2585,139.04958,1
4740,2006-12-01,52.78737,138.24911,1
4765,2006-12-01,48.56981,132.29512,1
4806,2006-12-01,40.71809,124.81484,2
4809,2006-12-01,40.10478,124.35713,4
4828,2006-12-01,30.57347,118.7012,3
4829,2006-12-01,30.34556,118.59238,3
4833,2006-12-01,29.42894,118.16452,3
4836,2006-12-01,28.73626,117.85127,3
4865,2006-12-01,0.7363,109.80492,0
4889,2006-12-01,40.03872,-123.98617,4
4912,2006-12-01,61.32622,-162.42874,1
4914,2006-12-01,61.46331,-163.30075,1
4919,2006-12-01,61.77586,-165.51527,1
4922,2006-12-01,62.68197,178.5679,1
4932,2006-12-01,62.50181,173.34558,1
4935,2006-12-01,62.41262,171.93676,1
4937,2006-12-01,62.34376,171.00286,1
4939,2006-12-01,62.26742,170.07376,1
4946,2006-12-01,61.94229,166.86598,1
4948,2006-12-01,61.83312,165.96376,1
4957,2006-12-01,59.49662,153.81819,1
4975,2006-12-01,52.15834,136.72081,4
4977,2006-12-01,51.82992,136.21887,1
4983,2006-12-01,50.82495,134.76225,1
4988,2006-12-01,49.9658,133.60281,1
5008,2006-12-01,46.34873,129.41739,1
5018,2006-12-01,44.4414,127.56859,1
5021,2006-12-01,43.85733,127.04247,1
5036,2006-12-01,40.85926,124.59229,2
5045,2006-12-01,33.61948,119.98164,3
5050,2006-12-01,32.50558,119.39605,3
5051,2006-12-01,32.28132,119.28143,3
5060,2006-12-01,30.24078,118.28543,3
5064,2006-12-01,29.32105,117.86247,3
5068,2006-12-01,28.3934,117.451,3
5074,2006-12-01,26.98703,116.85442,3
5087,2006-12-01,23.87773,115.64101,0
5090,2006-12-01,23.14792,115.37537,0
5127,2006-12-01,40.79479,-124.21571,3
5146,2006-12-01,61.32807,-160.98923,1
5158,2006-12-01,62.91383,178.55588,1
5172,2006-12-01,62.64238,171.8699,1
5185,2006-12-01,62.05848,165.85052,1
5203,2006-12-01,54.08268,139.39871,1
5229,2006-12-01,49.7807,132.91322,1
5230,2006-12-01,49.60451,132.69093,1
5237,2006-12-01,48.35113,131.18593,1
5245,2006-12-01,46.87748,129.56995,1
5253,2006-12-01,45.3624,128.05721,1
5258,2006-12-01,44.39545,127.16074,1
5270,2006-12-01,42.01517,125.15099,2
5271,2006-12-01,41.81314,124.99202,2
5276,2006-12-01,40.79479,124.21571,2
5297,2006-12-01,31.27655,118.51873,3
5315,2006-12-01,27.10603,116.66167,3
5342,2006-12-01,34.75822,-120.04643,3
5346,2006-12-01,35.63522,-120.5406,3
5375,2006-12-01,59.80998,-153.04782,0
5387,2006-12-01,60.97329,-157.8645,1
5406,2006-12-01,63.14558,178.54364,1
5419,2006-12-01,62.90409,172.27816,1
5426,2006-12-01,62.63948,168.97048,1
5438,2006-12-01,61.83969,162.5907,0
5460,2006-12-01,52.668,136.49434,1
5481,2006-12-01,49.05265,131.58002,1
5488,2006-12-01,47.7758,130.1261,1
5496,2006-12-01,46.27682,128.56526,1
5510,2006-12-01,43.55856,126.06941,1
5540,2006-12-01,32.98064,119.10048,0
5551,2006-12-01,30.48543,117.88547,3
5581,2006-12-01,23.3777,115.00449,0
5586,2006-12-01,1.35195,109.40424,0
5596,2006-12-01,35.5447,-120.20324,3
5619,2006-12-01,40.45182,-123.31705,2
5629,2006-12-01,60.12365,-153.2394,0
5630,2006-12-01,60.22798,-153.63116,0
5631,2006-12-01,60.33085,-154.0256,2
5641,2006-12-01,61.27635,-158.11421,1
5646,2006-12-01,61.68971,-160.25316,1
5653,2006-12-01,62.19793,-163.34569,1
5665,2006-12-01,63.28729,175.1148,1
5667,2006-12-01,63.24392,174.14398,1
5681,2006-12-01,62.72452,167.47119,1
5690,2006-12-01,61.99041,162.00691,1
5703,2006-12-01,59.80205,152.08023,1
5708,2006-12-01,53.16741,136.76627,1
5744,2006-12-01,46.80746,128.70764,1
5749,2006-12-01,45.8537,127.76976,1
5757,2006-12-01,44.29623,126.34746,1
5775,2006-12-01,40.65903,123.46538,2
5793,2006-12-01,33.3292,119.00847,3
5822,2006-12-01,26.62927,115.98923,3
5832,2006-12-01,24.22301,115.0796,3
5843,2006-12-01,0.56068,109.09349,0
5853,2006-12-01,36.10972,-120.23853,3
5862,2006-12-01,38.05601,-121.40517,0
5868,2006-12-01,39.33106,-122.22876,2
5869,2006-12-01,39.54179,-122.36978,2
5870,2006-12-01,39.75201,-122.51192,2
5884,2006-12-01,59.67181,-150.73613,3
5887,2006-12-01,60.2253,-152.65013,0
5899,2006-12-01,61.40395,-157.52057,1
5906,2006-12-01,61.98663,-160.53413,1
5921,2006-12-01,63.56885,176.54668,1
5930,2006-12-01,63.36336,172.14668,1
5946,2006-12-01,62.42029,163.21017,1
5948,2006-12-01,62.28267,162.30911,1
5952,2006-12-01,61.98663,160.53413,1
5955,2006-12-01,61.12997,156.26706,1
5989,2006-12-01,50.79688,132.86131,1
6002,2006-12-01,48.456,130.04973,1
6024,2006-12-01,44.24297,125.94211,2
6032,2006-12-01,42.64022,124.62415,1
6039,2006-12-01,41.20907,123.53869,0
6046,2006-12-01,39.75201,122.51192,4
6078,2006-12-01,29.57008,116.96571,3
6097,2006-12-01,25.06419,115.15643,3
6120,2006-12-01,36.01755,-119.8989,3
6123,2006-12-01,36.67331,-120.27452,3
6128,2006-12-01,37.75643,-120.91985,0
6134,2006-12-01,39.03984,-121.72765,2
6135,2006-12-01,39.25198,-121.86597,2
6168,2006-12-01,61.52836,-156.92178,1
6175,2006-12-01,62.1267,-159.93692,1
6200,2006-12-01,63.67966,173.55046,1
6205,2006-12-01,63.52505,171.10414,1
6213,2006-12-01,63.17701,167.26036,1
6221,2006-12-01,62.70904,163.52957,4
6224,2006-12-01,62.50374,162.16498,1
6240,2006-12-01,60.85196,154.03593,1
6247,2006-12-01,60.10229,151.28493,1
6266,2006-12-01,51.6573,133.54364,1
6273,2006-12-01,50.42788,131.93771,1
6302,2006-12-01,44.97931,126.22218,1
6322,2006-12-01,40.93083,123.01249,2
6330,2006-12-01,39.25198,121.86597,3
6334,2006-12-01,37.32465,120.65876,3
6338,2006-12-01,36.45521,120.14837,3
6339,2006-12-01,36.23662,120.02316,3
6348,2006-12-01,33.57582,118.59143,3
6353,2006-12-01,32.21945,117.92153,3
6365,2006-12-01,29.22141,116.56505,0
6368,2006-12-01,28.28255,116.17194,3
6369,2006-12-01,28.04663,116.07536,3
6389,2006-12-01,23.22463,114.27444,0
6394,2006-12-01,34.37048,-118.72613,3
6416,2006-12-01,39.17071,-121.50426,2
6417,2006-12-01,39.38325,-121.64205,2
6424,2006-12-01,40.85691,-122.6375,2
6450,2006-12-01,61.74212,-156.74078,1
6456,2006-12-01,62.2636,-159.33388,1
6471,2006-12-01,64.04407,176.98722,1
6491,2006-12-01,63.40295,167.1523,1
6511,2006-12-01,62.01025,158.0255,1
6512,2006-12-01,61.9225,157.59459,0
6517,2006-12-01,61.45959,155.48036,1
6524,2006-12-01,60.74652,152.63646,1
6527,2006-12-01,60.41877,151.46002,1
6533,2006-12-01,59.72543,149.1843,1
6537,2006-12-01,54.01093,136.54816,1
6545,2006-12-01,52.67971,134.50179,1
6549,2006-12-01,51.99455,133.5312,1
6561,2006-12-01,49.86663,130.81508,1
6571,2006-12-01,48.01656,128.75809,1
6580,2006-12-01,46.29672,127.0516,1
6597,2006-12-01,42.91816,124.15969,2
6600,2006-12-01,42.30533,123.69007,2
6637,2006-12-01,33.02083,118.04469,2
6639,2006-12-01,32.56713,117.8241,3
6644,2006-12-01,31.42455,117.28636,0
6695,2006-12-01,37.14418,-119.96477,2
6697,2006-12-01,37.57939,-120.2197,2
6709,2006-12-01,40.14944,-121.83528,2
6710,2006-12-01,40.36038,-121.97692,2
6712,2006-12-01,40.78073,-122.2636,2
6724,2006-12-01,43.25944,-124.08411,0
6737,2006-12-01,61.47352,-154.45798,1
6743,2006-12-01,62.04712,-156.98524,1
6746,2006-12-01,62.31224,-158.28607,1
6753,2006-12-01,62.87198,-161.41307,1
6759,2006-12-01,64.26175,176.45524,1
6779,2006-12-01,63.57583,166.56181,1
6803,2006-12-01,61.76742,155.70903,1
6808,2006-12-01,61.26989,153.63812,1
6818,2006-12-01,60.16374,149.71205,1
6821,2006-12-01,59.80469,148.59094,1
6831,2006-12-01,53.68767,135.51155,1
6838,2006-12-01,52.50377,133.76003,1
6862,2006-12-01,48.16728,128.51189,1
6873,2006-12-01,46.05271,126.44817,1
6874,2006-12-01,45.85688,126.26997,1
6899,2006-12-01,40.78073,122.2636,4
6904,2006-12-01,36.92585,119.83876,3
6925,2006-12-01,32.23046,117.3999,3
6937,2006-12-01,29.45338,116.16508,0
6942,2006-12-01,28.03909,115.58573,3
6952,2006-12-01,25.64326,114.67167,3
6953,2006-12-01,25.40099,114.58362,3
6979,2006-12-01,36.61195,-119.37142,3
6989,2006-12-01,38.78678,-120.65067,2
6990,2006-12-01,39.00159,-120.78415,2
6991,2006-12-01,39.21591,-120.91868,2
7015,2006-12-01,60.36491,-149.48976,3
7019,2006-12-01,60.82739,-151.03233,0
7026,2006-12-01,61.68316,-154.25929,1
7048,2006-12-01,64.4925,176.42366,1
7069,2006-12-01,63.68866,165.48331,1
7079,2006-12-01,63.01627,160.80115,1
7080,2006-12-01,62.93916,160.34618,1
7081,2006-12-01,62.86031,159.89377,1
7088,2006-12-01,62.26075,156.80141,1
7089,2006-12-01,62.16847,156.37062,1
7096,2006-12-01,61.47816,153.43495,1
7103,2006-12-01,60.71386,150.64224,1
7105,2006-12-01,60.48261,149.87096,1
7115,2006-12-01,54.51739,136.30789,1
7118,2006-12-01,54.023,135.51616,1
7120,2006-12-01,53.68916,135.0,1
7130,2006-12-01,51.97151,132.55295,1
7138,2006-12-01,50.54288,130.74617,1
7151,2006-12-01,48.1274,128.06865,1
7162,2006-12-01,46.00034,126.02737,1
7168,2006-12-01,44.81028,124.99202,1
7169,2006-12-01,44.60997,124.82449,1
7201,2006-12-01,34.16442,118.07249,0
7202,2006-12-01,33.93908,117.95962,2
7212,2006-12-01,31.65975,116.87531,2
7230,2006-12-01,27.43782,115.1087,3
7232,2006-12-01,26.95916,114.92572,3
7241,2006-12-01,24.78105,114.13238,3
7248,2006-12-01,23.05921,113.54746,0
7257,2006-12-01,32.69456,-117.09068,0
7271,2006-12-01,35.8505,-118.66975,3
7305,2006-12-01,43.12318,-123.2971,2
7316,2006-12-01,60.91668,-150.42216,3
7323,2006-12-01,61.78993,-153.64178,1
7324,2006-12-01,61.89236,-154.05771,1
7377,2006-12-01,63.66366,163.44293,1
7378,2006-12-01,63.59676,162.96985,1
7379,2006-12-01,63.52803,162.49915,1
7381,2006-12-01,63.38513,161.56505,1
7409,2006-12-01,60.68396,149.64737,1
7428,2006-12-01,53.17629,133.73819,1
7431,2006-12-01,52.65777,133.0079,1
7440,2006-12-01,51.06144,130.93143,1
7457,2006-12-01,47.8934,127.43468,1
7465,2006-12-01,46.33974,125.96052,1
7470,2006-12-01,45.34977,125.08926,1
7478,2006-12-01,43.73691,123.76965,1
7479,2006-12-01,43.53286,123.61082,1
7490,2006-12-01,41.25388,121.94748,2
7500,2006-12-01,35.18198,118.31734,2
7503,2006-12-01,34.50922,117.97279,2
7511,2006-12-01,32.69456,117.09068,2
7524,2006-12-01,29.6818,115.76236,0
7527,2006-12-01,28.97525,115.47289,3
7532,2006-12-01,27.78816,115.00372,3
7540,2006-12-01,25.86385,114.28583,3
7542,2006-12-01,25.37792,114.11237,3
7546,2006-12-01,24.40015,113.77235,3
7553,2006-12-01,22.66984,113.19859,0
7567,2006-12-01,32.122,-116.56505,3
7577,2006-12-01,34.40273,-117.64597,3
7586,2006-12-01,36.41552,-118.69028,2
7599,2006-12-01,39.25542,-120.33218,2
7602,2006-12-01,39.89926,-120.73549,2
7604,2006-12-01,40.32605,-121.00978,2
7619,2006-12-01,43.46317,-123.21525,2
