index,start_date,lat,lon,P0.1_N1_[ALL]_C8
6348,1999-12-01,33.57582,118.59143,2
6353,1999-12-01,32.21945,117.92153,2
6365,1999-12-01,29.22141,116.56505,0
6368,1999-12-01,28.28255,116.17194,2
6369,1999-12-01,28.04663,116.07536,2
6389,1999-12-01,23.22463,114.27444,0
6394,1999-12-01,34.37048,-118.72613,2
6416,1999-12-01,39.17071,-121.50426,3
6417,1999-12-01,39.38325,-121.64205,3
6424,1999-12-01,40.85691,-122.6375,3
6450,1999-12-01,61.74212,-156.74078,1
6456,1999-12-01,62.2636,-159.33388,1
6471,1999-12-01,64.04407,176.98722,1
6491,1999-12-01,63.40295,167.1523,4
6511,1999-12-01,62.01025,158.0255,1
6512,1999-12-01,61.9225,157.59459,0
6517,1999-12-01,61.45959,155.48036,4
6524,1999-12-01,60.74652,152.63646,4
6527,1999-12-01,60.41877,151.46002,1
6533,1999-12-01,59.72543,149.1843,1
6537,1999-12-01,54.01093,136.54816,4
6545,1999-12-01,52.67971,134.50179,4
6549,1999-12-01,51.99455,133.5312,4
6561,1999-12-01,49.86663,130.81508,4
6571,1999-12-01,48.01656,128.75809,1
6580,1999-12-01,46.29672,127.0516,4
6597,1999-12-01,42.91816,124.15969,6
6600,1999-12-01,42.30533,123.69007,6
6637,1999-12-01,33.02083,118.04469,2
6639,1999-12-01,32.56713,117.8241,2
6644,1999-12-01,31.42455,117.28636,0
6695,1999-12-01,37.14418,-119.96477,3
6697,1999-12-01,37.57939,-120.2197,3
6709,1999-12-01,40.14944,-121.83528,3
6710,1999-12-01,40.36038,-121.97692,3
6712,1999-12-01,40.78073,-122.2636,3
6724,1999-12-01,43.25944,-124.08411,0
6737,1999-12-01,61.47352,-154.45798,4
6743,1999-12-01,62.04712,-156.98524,1
6746,1999-12-01,62.31224,-158.28607,1
6753,1999-12-01,62.87198,-161.41307,1
6759,1999-12-01,64.26175,176.45524,1
6779,1999-12-01,63.57583,166.56181,4
6803,1999-12-01,61.76742,155.70903,4
6808,1999-12-01,61.26989,153.63812,1
6818,1999-12-01,60.16374,149.71205,1
6821,1999-12-01,59.80469,148.59094,1
6831,1999-12-01,53.68767,135.51155,4
6838,1999-12-01,52.50377,133.76003,4
6862,1999-12-01,48.16728,128.51189,1
6873,1999-12-01,46.05271,126.44817,4
6874,1999-12-01,45.85688,126.26997,4
6899,1999-12-01,40.78073,122.2636,3
6904,1999-12-01,36.92585,119.83876,2
6925,1999-12-01,32.23046,117.3999,2
6937,1999-12-01,29.45338,116.16508,0
6942,1999-12-01,28.03909,115.58573,2
6952,1999-12-01,25.64326,114.67167,2
6953,1999-12-01,25.40099,114.58362,2
6979,1999-12-01,36.61195,-119.37142,2
6989,1999-12-01,38.78678,-120.65067,3
6990,1999-12-01,39.00159,-120.78415,3
6991,1999-12-01,39.21591,-120.91868,3
7015,1999-12-01,60.36491,-149.48976,2
7019,1999-12-01,60.82739,-151.03233,0
7026,1999-12-01,61.68316,-154.25929,4
7048,1999-12-01,64.4925,176.42366,1
7069,1999-12-01,63.68866,165.48331,4
7079,1999-12-01,63.01627,160.80115,1
7080,1999-12-01,62.93916,160.34618,4
7081,1999-12-01,62.86031,159.89377,1
7088,1999-12-01,62.26075,156.80141,1
7089,1999-12-01,62.16847,156.37062,1
7096,1999-12-01,61.47816,153.43495,1
7103,1999-12-01,60.71386,150.64224,1
7105,1999-12-01,60.48261,149.87096,4
7115,1999-12-01,54.51739,136.30789,4
7118,1999-12-01,54.023,135.51616,4
7120,1999-12-01,53.68916,135.0,4
7130,1999-12-01,51.97151,132.55295,4
7138,1999-12-01,50.54288,130.74617,4
7151,1999-12-01,48.1274,128.06865,1
7162,1999-12-01,46.00034,126.02737,1
7168,1999-12-01,44.81028,124.99202,4
7169,1999-12-01,44.60997,124.82449,4
7201,1999-12-01,34.16442,118.07249,0
7202,1999-12-01,33.93908,117.95962,3
7212,1999-12-01,31.65975,116.87531,3
7230,1999-12-01,27.43782,115.1087,2
7232,1999-12-01,26.95916,114.92572,2
7241,1999-12-01,24.78105,114.13238,2
7248,1999-12-01,23.05921,113.54746,0
7257,1999-12-01,32.69456,-117.09068,0
7271,1999-12-01,35.8505,-118.66975,2
7305,1999-12-01,43.12318,-123.2971,3
7316,1999-12-01,60.91668,-150.42216,2
7323,1999-12-01,61.78993,-153.64178,4
7324,1999-12-01,61.89236,-154.05771,4
7377,1999-12-01,63.66366,163.44293,4
7378,1999-12-01,63.59676,162.96985,4
7379,1999-12-01,63.52803,162.49915,4
7381,1999-12-01,63.38513,161.56505,1
7409,1999-12-01,60.68396,149.64737,1
7428,1999-12-01,53.17629,133.73819,4
7431,1999-12-01,52.65777,133.0079,4
7440,1999-12-01,51.06144,130.93143,4
7457,1999-12-01,47.8934,127.43468,4
7465,1999-12-01,46.33974,125.96052,1
7470,1999-12-01,45.34977,125.08926,4
7478,1999-12-01,43.73691,123.76965,4
7479,1999-12-01,43.53286,123.61082,6
7490,1999-12-01,41.25388,121.94748,4
7500,1999-12-01,35.18198,118.31734,3
7503,1999-12-01,34.50922,117.97279,3
7511,1999-12-01,32.69456,117.09068,2
7524,1999-12-01,29.6818,115.76236,0
7527,1999-12-01,28.97525,115.47289,2
7532,1999-12-01,27.78816,115.00372,2
7540,1999-12-01,25.86385,114.28583,2
7542,1999-12-01,25.37792,114.11237,2
7546,1999-12-01,24.40015,113.77235,2
7553,1999-12-01,22.66984,113.19859,0
7567,1999-12-01,32.122,-116.56505,2
7577,1999-12-01,34.40273,-117.64597,2
7586,1999-12-01,36.41552,-118.69028,2
7599,1999-12-01,39.25542,-120.33218,3
7602,1999-12-01,39.89926,-120.73549,3
7604,1999-12-01,40.32605,-121.00978,3
7619,1999-12-01,43.46317,-123.21525,3
7624,1999-12-01,44.48303,-124.01331,0
7628,1999-12-01,60.76558,-149.03624,3
7629,1999-12-01,60.88476,-149.42078,0
7632,1999-12-01,61.45959,-151.38954,1
7636,1999-12-01,61.8933,-153.01978,4
7648,1999-12-01,63.04463,-158.19859,1
7664,1999-12-01,64.98823,177.91744,1
7692,1999-12-01,63.95101,163.7798,1
7701,1999-12-01,63.29519,159.5582,1
7703,1999-12-01,63.12987,158.64902,1
7718,1999-12-01,61.67943,152.19855,1
7720,1999-12-01,61.45959,151.38954,1
7721,1999-12-01,61.34748,150.98964,1
7738,1999-12-01,54.35954,135.0,4
7748,1999-12-01,52.64461,132.51045,4
7760,1999-12-01,50.48709,129.80557,1
7774,1999-12-01,47.84712,126.99527,4
7802,1999-12-01,42.22204,122.30042,6
7815,1999-12-01,35.7488,118.33424,3
7844,1999-12-01,29.08734,115.27214,2
7857,1999-12-01,25.97282,114.09202,2
7864,1999-12-01,24.26192,113.49857,2
7882,1999-12-01,30.84427,-115.74805,0
7884,1999-12-01,31.31028,-115.94788,0
7904,1999-12-01,35.86856,-118.1162,2
7910,1999-12-01,37.19984,-118.83301,3
7913,1999-12-01,37.85915,-119.20407,3
7927,1999-12-01,40.8792,-121.05677,3
7935,1999-12-01,42.5619,-122.21329,3
7947,1999-12-01,60.96507,-148.8049,3
7956,1999-12-01,61.99325,-152.39333,4
7959,1999-12-01,62.30938,-153.6456,4
7968,1999-12-01,63.1721,-157.56702,1
7971,1999-12-01,63.42971,-158.92728,1
7985,1999-12-01,65.23163,178.94882,1
7987,1999-12-01,65.21893,177.89834,1
8007,1999-12-01,64.63291,167.58255,1
8035,1999-12-01,62.51238,154.49586,4
8039,1999-12-01,62.10015,152.80765,1
8045,1999-12-01,61.4364,150.36847,1
8056,1999-12-01,60.08806,146.1888,1
8083,1999-12-01,52.62853,132.01337,4
8085,1999-12-01,52.27343,131.54668,4
8098,1999-12-01,49.89622,128.71115,1
8103,1999-12-01,48.95193,127.7058,1
8104,1999-12-01,48.76118,127.51005,1
8114,1999-12-01,46.82042,125.64451,4
8120,1999-12-01,45.62812,124.60076,4
8132,1999-12-01,43.18458,122.66704,4
8147,1999-12-01,36.5363,118.47047,3
8177,1999-12-01,29.67109,115.26082,2
8180,1999-12-01,28.96157,114.97667,2
8186,1999-12-01,27.5298,114.42596,2
8193,1999-12-01,25.83773,113.81165,2
8202,1999-12-01,23.62723,113.06339,2
8207,1999-12-01,22.38178,112.66661,0
8217,1999-12-01,29.7819,-115.05762,0
8222,1999-12-01,30.95642,-115.54202,0
8223,1999-12-01,31.18994,-115.64101,0
8246,1999-12-01,36.43371,-118.13134,2
8260,1999-12-01,39.50557,-119.87599,3
8280,1999-12-01,43.73015,-122.73523,3
8286,1999-12-01,44.958,-123.69007,0
8287,1999-12-01,45.16078,-123.854,0
8297,1999-12-01,61.28465,-148.95828,4
8300,1999-12-01,61.63832,-150.14099,1
8301,1999-12-01,61.75336,-150.5416,1
8302,1999-12-01,61.86696,-150.94539,1
8317,1999-12-01,63.38612,-157.38014,1
8318,1999-12-01,63.47436,-157.83365,1
8325,1999-12-01,64.58327,-164.96957,1
8331,1999-12-01,65.31326,-173.6598,5
8337,1999-12-01,65.46661,180.0,1
8342,1999-12-01,65.43992,177.3493,1
8360,1999-12-01,64.90758,167.97772,1
8368,1999-12-01,64.45956,163.98456,1
8382,1999-12-01,63.38612,157.38014,1
8401,1999-12-01,61.40395,149.34933,4
8424,1999-12-01,56.97014,138.36646,4
8437,1999-12-01,54.86112,134.73596,4
8443,1999-12-01,53.83846,133.20207,4
8452,1999-12-01,52.25169,131.05481,4
8463,1999-12-01,50.23336,128.65981,1
8473,1999-12-01,48.32977,126.67976,1
8474,1999-12-01,48.13604,126.49129,1
8500,1999-12-01,42.9012,122.125,4
8504,1999-12-01,42.06413,121.53479,4
8517,1999-12-01,36.87816,118.36905,3
8521,1999-12-01,35.9874,117.89727,3
8525,1999-12-01,35.08924,117.43973,3
8544,1999-12-01,30.72244,115.44375,3
8552,1999-12-01,28.83391,114.6823,2
8555,1999-12-01,28.11801,114.40767,2
8561,1999-12-01,26.67343,113.87528,2
8569,1999-12-01,24.72049,113.19859,2
8570,1999-12-01,24.47419,113.11655,2
8576,1999-12-01,22.98597,112.63557,2
8587,1999-12-01,27.74606,-114.02891,0
8595,1999-12-01,30.36354,-115.04428,0
8603,1999-12-01,32.23203,-115.83454,2
8606,1999-12-01,32.92515,-116.14299,0
8621,1999-12-01,36.32905,-117.79343,3
8647,1999-12-01,41.98175,-121.15379,3
8648,1999-12-01,42.1927,-121.2977,3
8662,1999-12-01,45.0929,-123.44452,0
8689,1999-12-01,62.82825,-153.64954,1
8692,1999-12-01,63.12987,-154.9538,1
8698,1999-12-01,63.68866,-157.6468,1
8701,1999-12-01,63.94495,-159.03429,1
8736,1999-12-01,65.58973,174.66076,1
8737,1999-12-01,65.5672,174.1304,1
8743,1999-12-01,65.38769,170.97238,1
8769,1999-12-01,63.77584,158.10632,1
8774,1999-12-01,63.32283,155.83908,1
8778,1999-12-01,62.93039,154.08112,1
8789,1999-12-01,61.72246,149.51106,1
8792,1999-12-01,61.36228,148.33278,1
8804,1999-12-01,59.80205,143.909,4
8806,1999-12-01,59.52459,143.21588,5
8820,1999-12-01,57.45743,138.70055,1
8829,1999-12-01,56.0237,136.09122,4
8840,1999-12-01,54.1735,133.18581,4
8850,1999-12-01,52.40771,130.79102,4
8870,1999-12-01,48.66708,126.6144,1
8871,1999-12-01,48.47339,126.42477,1
8878,1999-12-01,47.10113,125.14353,4
8885,1999-12-01,45.70109,123.93882,4
8889,1999-12-01,44.8891,123.28256,4
8893,1999-12-01,44.06866,122.64844,4
8903,1999-12-01,41.98175,121.15379,4
8912,1999-12-01,40.06131,119.91048,5
8913,1999-12-01,38.10221,118.75436,0
8920,1999-12-01,36.55231,117.9103,3
8928,1999-12-01,34.75337,116.99992,3
8944,1999-12-01,31.06767,115.33527,3
8953,1999-12-01,28.94281,114.48068,2
8961,1999-12-01,27.02237,113.7653,2
8967,1999-12-01,25.56212,113.25411,2
8980,1999-12-01,22.33814,112.21496,0
8990,1999-12-01,28.57302,-114.09693,0
9009,1999-12-01,33.03776,-115.93081,0
9016,1999-12-01,34.64117,-116.67357,2
9018,1999-12-01,35.09521,-116.89307,2
9021,1999-12-01,35.77285,-117.22868,3
9037,1999-12-01,39.3173,-119.15692,0
9039,1999-12-01,39.75201,-119.4156,3
9048,1999-12-01,41.68475,-120.63312,3
9049,1999-12-01,41.89709,-120.77403,3
9050,1999-12-01,42.10895,-120.91613,3
9055,1999-12-01,43.16086,-121.64466,3
9073,1999-12-01,53.63528,-131.93352,0
9079,1999-12-01,60.53396,-145.0806,0
9104,1999-12-01,63.62869,-156.08768,1
9107,1999-12-01,63.90258,-157.45694,1
9116,1999-12-01,64.76989,-162.70755,1
9134,1999-12-01,65.87458,-176.2218,1
9158,1999-12-01,65.53827,169.83792,1
9165,1999-12-01,65.20306,166.2184,1
9169,1999-12-01,64.96725,164.19748,1
9186,1999-12-01,63.62869,156.08768,1
9199,1999-12-01,62.27218,150.48849,1
9208,1999-12-01,61.18512,146.93816,1
9214,1999-12-01,60.39991,144.7188,4
9232,1999-12-01,57.7887,138.73763,1
9234,1999-12-01,57.47722,138.13246,1
9250,1999-12-01,54.85187,133.68005,4
9255,1999-12-01,53.98678,132.42085,4
9259,1999-12-01,53.28074,131.45523,4
9266,1999-12-01,52.01688,129.84991,4
9267,1999-12-01,51.83351,129.629,4
9269,1999-12-01,51.4647,129.19327,1
9279,1999-12-01,49.58125,127.13093,1
9291,1999-12-01,47.24007,124.8907,4
9297,1999-12-01,46.03866,123.85711,4
9301,1999-12-01,45.22686,123.19756,4
9327,1999-12-01,38.00196,118.40524,2
9329,1999-12-01,37.55981,118.16253,2
9343,1999-12-01,34.41348,116.56505,3
9358,1999-12-01,30.94349,115.03071,2
9371,1999-12-01,27.85285,113.82945,2
9389,1999-12-01,23.44197,112.33544,2
9392,1999-12-01,22.69147,112.10356,2
9401,1999-12-01,27.7175,-113.54202,0
9404,1999-12-01,28.43979,-113.80595,0
9410,1999-12-01,30.81741,-114.72732,0
9413,1999-12-01,31.75566,-115.11484,0
9414,1999-12-01,31.98909,-115.21349,0
9415,1999-12-01,32.22207,-115.31288,0
9425,1999-12-01,34.98254,-116.56505,3
9431,1999-12-01,36.33841,-117.23515,0
9437,1999-12-01,37.67794,-117.93714,3
9440,1999-12-01,38.34155,-118.30076,0
9441,1999-12-01,38.56183,-118.4239,0
9446,1999-12-01,39.65633,-119.0546,0
9450,1999-12-01,40.52354,-119.57784,3
9451,1999-12-01,40.73916,-119.71133,3
9464,1999-12-01,43.49862,-121.55138,3
9467,1999-12-01,44.12362,-122.00539,3
9469,1999-12-01,44.53776,-122.31458,3
9489,1999-12-01,60.31651,-143.74615,0
9497,1999-12-01,61.75711,-147.8477,3
9502,1999-12-01,62.35809,-149.84546,4
9504,1999-12-01,62.58838,-150.66817,4
9515,1999-12-01,63.74474,-155.43283,1
9531,1999-12-01,65.12493,-163.55139,1
9533,1999-12-01,65.25174,-164.56035,1
9535,1999-12-01,65.37066,-165.57922,1
9542,1999-12-01,65.91259,-171.8699,1
9544,1999-12-01,65.97351,-172.94216,1
9548,1999-12-01,66.06954,-175.1009,1
9549,1999-12-01,66.08813,-175.64302,1
9555,1999-12-01,66.15716,-179.45434,5
9595,1999-12-01,64.54094,159.62357,1
9618,1999-12-01,62.24074,149.43916,4
9620,1999-12-01,62.00175,148.6367,1
9628,1999-12-01,60.99066,145.561,1
9635,1999-12-01,60.03829,143.04289,1
9654,1999-12-01,57.17492,136.97493,1
9671,1999-12-01,54.32151,132.39743,4
9673,1999-12-01,53.97019,131.90594,4
9689,1999-12-01,51.05509,128.29016,1
9693,1999-12-01,50.29927,127.4674,1
9702,1999-12-01,48.56244,125.72286,1
9706,1999-12-01,47.77514,124.99202,1
9711,1999-12-01,46.77831,124.11447,0
9712,1999-12-01,46.57729,123.94359,4
9717,1999-12-01,45.5641,123.11134,4
9743,1999-12-01,40.09087,119.31409,3
9745,1999-12-01,39.65633,119.0546,3
9770,1999-12-01,32.91828,115.61549,3
9774,1999-12-01,31.98909,115.21349,2
9806,1999-12-01,24.29062,112.38013,2
9814,1999-12-01,22.28973,111.76384,0
9822,1999-12-01,26.60794,-112.9169,0
9831,1999-12-01,28.78533,-113.69276,0
9885,1999-12-01,42.78447,-120.72241,0
9886,1999-12-01,42.99572,-120.86681,3
9902,1999-12-01,46.30763,-123.35403,0
9911,1999-12-01,49.67642,-126.41206,2
9920,1999-12-01,55.34872,-133.394,0
9921,1999-12-01,60.08272,-142.43141,0
9935,1999-12-01,62.32083,-148.79381,4
9944,1999-12-01,63.34358,-152.56027,4
9950,1999-12-01,63.95505,-155.22485,1
9954,1999-12-01,64.32924,-157.0679,1
9967,1999-12-01,65.3462,-163.4019,4
9973,1999-12-01,65.70588,-166.48343,1
9981,1999-12-01,66.20217,-172.87498,1
9986,1999-12-01,66.31784,-175.60128,1
9987,1999-12-01,66.3344,-176.14936,1
9996,1999-12-01,66.38417,178.8983,1
10010,1999-12-01,66.10673,171.25384,1
10026,1999-12-01,65.2793,162.89728,1
10031,1999-12-01,64.91595,160.416,1
10032,1999-12-01,64.83761,159.92847,1
10040,1999-12-01,64.14558,156.13983,1
10073,1999-12-01,60.2244,142.77914,4
10098,1999-12-01,56.36325,135.0,4
10099,1999-12-01,56.19629,134.72586,4
10109,1999-12-01,54.48073,132.12454,4
10134,1999-12-01,49.86938,126.60708,1
10142,1999-12-01,48.3091,125.09582,1
10151,1999-12-01,46.51023,123.5213,4
10165,1999-12-01,43.62652,121.30743,4
10166,1999-12-01,43.41675,121.1593,4
10170,1999-12-01,42.57274,120.57922,4
10185,1999-12-01,39.33966,118.56841,5
10189,1999-12-01,37.34975,117.47443,3
10191,1999-12-01,36.90256,117.24174,3
10197,1999-12-01,35.55014,116.56505,3
10208,1999-12-01,33.02876,115.40238,3
10212,1999-12-01,32.09844,115.00282,2
10214,1999-12-01,31.63058,114.80743,2
10231,1999-12-01,27.58033,113.25571,2
10240,1999-12-01,25.38185,112.50631,2
10246,1999-12-01,23.8947,112.03167,2
10268,1999-12-01,26.71066,-112.71902,0
10270,1999-12-01,27.19823,-112.88612,0
10275,1999-12-01,28.40903,-113.31422,0
10295,1999-12-01,35.66306,-116.34426,0
10297,1999-12-01,36.11631,-116.56505,3
10300,1999-12-01,36.79283,-116.90274,3
10319,1999-12-01,40.9831,-119.23934,0
10325,1999-12-01,42.27176,-120.05589,3
10330,1999-12-01,43.33256,-120.76854,3
10331,1999-12-01,43.54326,-120.91474,3
10348,1999-12-01,47.04838,-123.60468,0
10363,1999-12-01,50.58896,-126.93675,2
10372,1999-12-01,55.3378,-132.8591,2
10380,1999-12-01,59.83292,-141.13725,0
10392,1999-12-01,62.14948,-147.3492,1
10395,1999-12-01,62.51911,-148.54794,4
10397,1999-12-01,62.75841,-149.36458,4
10402,1999-12-01,63.33074,-151.46754,4
10406,1999-12-01,63.76079,-153.21288,4
10408,1999-12-01,63.96616,-154.10635,1
10413,1999-12-01,64.45031,-156.39981,1
10453,1999-12-01,66.61439,178.8876,1
10461,1999-12-01,66.50735,174.45468,1
10468,1999-12-01,66.29797,170.62792,1
10493,1999-12-01,64.72001,157.81599,1
10497,1999-12-01,64.35689,155.93437,1
10512,1999-12-01,62.75841,149.36458,4
10534,1999-12-01,59.83292,141.13725,1
10535,1999-12-01,59.68587,140.80159,1
10538,1999-12-01,59.23812,139.81355,1
10548,1999-12-01,57.67822,136.71835,4
10565,1999-12-01,54.81491,132.09808,4
10569,1999-12-01,54.10688,131.1171,4
10571,1999-12-01,53.74837,130.64059,4
10573,1999-12-01,53.38694,130.17314,4
10577,1999-12-01,52.65558,129.26463,1
10619,1999-12-01,44.38118,121.51226,4
10627,1999-12-01,42.69752,120.33733,1
10635,1999-12-01,40.9831,119.23934,1
10655,1999-12-01,35.66306,116.34426,3
10667,1999-12-01,32.90613,115.08814,3
10674,1999-12-01,31.26825,114.40591,3
10679,1999-12-01,30.08485,113.93957,2
10692,1999-12-01,26.95468,112.80228,2
10697,1999-12-01,25.72988,112.39166,2
10721,1999-12-01,13.59979,109.12662,0
10731,1999-12-01,24.84163,-111.87915,0
10733,1999-12-01,25.33718,-112.03622,0
10736,1999-12-01,26.56777,-112.43845,0
10742,1999-12-01,28.02905,-112.93986,0
10752,1999-12-01,32.78156,-114.77514,2
10775,1999-12-01,38.02673,-117.25533,3
10787,1999-12-01,40.66955,-118.73979,3
10815,1999-12-01,46.57277,-122.84505,0
10819,1999-12-01,47.38397,-123.51801,3
10831,1999-12-01,49.9596,-125.88213,2
10836,1999-12-01,50.92405,-126.8699,0
10849,1999-12-01,53.35721,-129.66785,0
10861,1999-12-01,56.52612,-134.16968,2
10863,1999-12-01,57.19456,-135.28224,2
10868,1999-12-01,60.16106,-141.20345,0
10883,1999-12-01,62.59416,-147.89374,4
10887,1999-12-01,63.07596,-149.53445,4
10889,1999-12-01,63.30802,-150.37625,4
10890,1999-12-01,63.42178,-150.80252,4
10892,1999-12-01,63.64467,-151.66576,4
10901,1999-12-01,64.56778,-155.72556,1
10919,1999-12-01,65.98004,-164.64986,1
10922,1999-12-01,66.15386,-166.22839,5
10932,1999-12-01,66.80843,-176.63354,5
10942,1999-12-01,66.83097,177.75426,1
10949,1999-12-01,66.7129,173.84484,1
10954,1999-12-01,66.56193,171.08506,1
10960,1999-12-01,66.309,167.82854,1
10962,1999-12-01,66.20767,166.75948,1
10963,1999-12-01,66.15386,166.22839,1
10966,1999-12-01,65.98004,164.64986,1
10968,1999-12-01,65.85398,163.61046,1
10974,1999-12-01,65.42819,160.55997,1
10980,1999-12-01,64.93374,157.61986,1
10984,1999-12-01,64.56778,155.72556,1
11004,1999-12-01,62.34471,147.09476,1
11005,1999-12-01,62.2179,146.70058,1
11010,1999-12-01,61.56373,144.78241,1
11030,1999-12-01,58.645,137.95078,1
11039,1999-12-01,57.19456,135.28224,4
11050,1999-12-01,55.32377,132.32457,4
11061,1999-12-01,53.35721,129.66785,4
11067,1999-12-01,52.24807,128.33334,1
11069,1999-12-01,51.87299,127.90525,1
11072,1999-12-01,51.30552,127.27818,1
11085,1999-12-01,48.78271,124.75591,1
11089,1999-12-01,47.98674,124.03889,1
11092,1999-12-01,47.38397,123.51801,4
11105,1999-12-01,44.71722,121.41569,4
11121,1999-12-01,41.31998,119.13429,1
11130,1999-12-01,39.35629,117.97948,3
11136,1999-12-01,37.35589,116.90609,3
11144,1999-12-01,35.54742,116.01414,3
11154,1999-12-01,33.24696,114.97391,3
11159,1999-12-01,32.08012,114.48248,2
11164,1999-12-01,30.90214,114.0089,2
11172,1999-12-01,28.99401,113.28606,2
11182,1999-12-01,26.56777,112.43845,2
11218,1999-12-01,11.78049,108.54796,0
11220,1999-12-01,11.22835,108.43495,0
11226,1999-12-01,25.6841,-111.91938,0
11245,1999-12-01,34.05033,-115.06044,0
11257,1999-12-01,36.79338,-116.33992,3
11262,1999-12-01,37.91759,-116.90951,3
11278,1999-12-01,41.43996,-118.89486,3
11300,1999-12-01,46.08851,-122.10125,3
11325,1999-12-01,51.25873,-126.80193,3
11332,1999-12-01,52.58253,-128.27565,0
11335,1999-12-01,53.14005,-128.93822,2
11341,1999-12-01,54.23643,-130.32259,0
11351,1999-12-01,57.3611,-135.0,0
11365,1999-12-01,59.74567,-139.58611,2
11366,1999-12-01,59.89652,-139.91656,0
11397,1999-12-01,64.48323,-154.11972,1
11426,1999-12-01,67.00631,-175.47118,1
11431,1999-12-01,67.06882,-178.29864,1
11439,1999-12-01,67.05062,177.1659,1
11441,1999-12-01,67.02334,176.03534,1
11448,1999-12-01,66.85691,172.1083,1
11455,1999-12-01,66.582,168.25436,1
11468,1999-12-01,65.79658,161.39503,1
11487,1999-12-01,64.06637,152.31165,1
11490,1999-12-01,63.73673,150.99359,1
11507,1999-12-01,61.61779,144.14165,4
11513,1999-12-01,60.7783,141.96826,4
11524,1999-12-01,59.13164,138.29611,1
11537,1999-12-01,57.02714,134.43829,4
11550,1999-12-01,54.77491,131.04575,4
11558,1999-12-01,53.32453,129.16338,1
11565,1999-12-01,52.01904,127.63195,1
11571,1999-12-01,50.87483,126.39861,1
11577,1999-12-01,49.70864,125.23332,1
11607,1999-12-01,43.58182,120.27702,4
11609,1999-12-01,43.15722,119.99109,0
11610,1999-12-01,42.9442,119.84995,4
11612,1999-12-01,42.51676,119.57126,4
11613,1999-12-01,42.30233,119.43369,1
11630,1999-12-01,38.58679,117.26233,3
11635,1999-12-01,37.46923,116.67896,3
