index,lat,lon,ft_frozen,fw_fw_06_swe_-3,clusteringLabel
127736,13.95047,38.51692,0,0,0
127771,7.23556,43.19126,0,0,0
127796,31.27966,-9.23555,0,0,0
127825,32.05029,-2.5603,0,0,0
127854,31.94414,4.18491,0,0,0
127863,31.73272,6.26349,0,0,0
127865,31.67434,6.72335,0,0,0
127932,27.40435,21.31791,0,0,0
127933,27.30798,21.51976,0,0,0
127934,27.2107,21.72105,0,0,0
127962,24.12433,27.1213,0,0,0
127990,20.36722,32.04723,0,0,0
128062,7.83186,42.57366,0,0,0
128078,4.49135,44.53037,0,0,0
128114,31.70509,-3.93722,0,0,0
128179,30.66056,10.99733,0,0,0
128212,28.48973,18.15613,0,0,0
128216,28.15522,18.98985,0,0,0
128227,27.15835,21.23931,0,0,0
128238,26.05079,23.42218,0,14,0
128249,24.83528,25.53533,0,0,0
128262,23.26324,27.93988,0,0,0
128273,21.82128,29.89454,0,0,0
128330,12.78354,38.85728,0,0,0
128405,31.38973,-4.61064,0,0,0
128424,31.59725,-0.23103,0,0,0
128452,31.21897,6.21337,0,0,0
128461,30.9254,8.25943,0,0,0
128484,29.80234,13.38208,0,0,0
128486,29.67976,13.81859,0,0,0
128549,23.88743,26.56505,0,0,0
128595,17.47345,34.43,0,0,0
128596,17.31498,34.58689,0,0,0
128598,16.99566,34.89888,0,0,0
128605,15.85319,35.97238,0,0,0
128612,14.67223,37.01747,0,0,0
128615,14.15436,37.45677,0,0,0
128651,7.38981,42.34261,0,0,0
128667,4.05198,44.29845,0,0,0
128694,31.01539,-5.73337,0,0,0
128709,31.28745,-2.29979,0,0,0
128780,29.42639,13.76521,0,0,0
128785,29.10358,14.84545,0,2,0
128799,28.07125,17.81144,0,0,0
128811,27.0388,20.27815,0,0,0
128813,26.85373,20.68202,0,0,0
128816,26.56926,21.28381,0,0,0
128817,26.47261,21.48332,0,0,0
128826,25.56212,23.25411,0,0,0
128834,24.69218,24.78973,0,0,0
128864,20.93878,30.21349,0,0,0
128866,20.66174,30.55596,0,0,0
128892,16.76533,34.79076,0,0,0
128952,5.73361,43.09876,0,0,0
128971,28.28507,-16.48875,0,0,0
128976,30.33579,-8.6428,0,0,0
128990,30.78282,-5.48359,0,0,0
128992,30.83032,-5.02907,0,0,0
128993,30.85253,-4.80157,0,0,0
129001,30.99315,-2.97669,0,0,0
129090,28.1341,16.90927,0,0,0
129101,27.23614,19.18789,0,0,0
129103,27.0607,19.59573,0,0,0
129152,21.64416,28.89869,0,0,0
129162,20.28587,30.62553,0,0,0
129224,10.07314,40.03025,0,0,0
129241,6.7423,42.23945,0,0,0
129290,30.65437,-4.10183,0,0,0
129301,30.79624,-1.59747,0,0,0
129315,30.79624,1.59747,0,0,0
129329,30.59408,4.78253,0,0,0
129370,28.85619,13.87499,0,0,0
129403,26.26423,20.73095,0,0,0
129490,14.83182,35.94585,0,0,0
129500,13.12255,37.41383,0,0,0
129507,11.87926,38.40839,0,0,0
129509,11.51696,38.68763,0,0,0
129557,1.86082,44.77081,0,0,0
129559,28.06975,-15.52411,0,0,0
129577,30.1592,-6.34019,0,0,0
129579,30.21461,-5.89062,0,0,0
129665,28.72513,13.39249,0,0,0
129686,27.23813,17.81889,0,0,0
129689,26.9915,18.43494,0,0,0
129701,25.92153,20.85445,0,0,0
129725,23.39171,25.46334,0,0,0
129746,20.76841,29.22805,0,0,0
129755,19.53121,30.76272,0,0,0
129774,16.70281,33.84718,0,0,0
129775,16.54591,34.00372,0,0,0
129781,15.58782,34.93093,0,0,0
129798,12.71852,37.44753,0,0,0
129842,4.22761,43.24301,0,0,0
129851,2.2966,44.30972,0,0,0
129852,2.07781,44.42591,0,0,0
129858,29.26766,-10.08547,2,0,0
129867,29.63894,-8.09839,0,0,0
129911,30.26953,1.81112,0,0,0
129926,30.03105,5.19442,0,0,0
129929,29.95578,5.8675,0,0,0
129947,29.31291,9.8658,0,0,0
129967,28.22013,14.19599,0,0,0
129968,28.15522,14.40863,0,0,0
129977,27.5278,16.30367,0,0,0
130008,24.78593,22.53941,0,0,0
130018,23.71584,24.44395,0,0,0
130063,17.84344,32.30971,0,0,0
130067,17.24067,32.95216,0,0,0
130070,16.78015,33.42796,0,0,0
130080,15.19317,34.97681,0,0,0
130086,14.20284,35.87897,0,0,0
130095,12.66397,37.19461,0,0,0
130104,11.06111,38.46596,0,0,0
130122,7.66268,40.87988,0,0,0
130137,4.63149,42.76577,0,0,0
130175,29.69661,-5.84456,0,0,0
130180,29.81665,-4.7263,0,0,0
130182,29.85755,-4.27793,0,0,0
130186,29.92712,-3.37968,0,0,0
130204,30.03771,0.67669,0,0,0
130216,29.92712,3.37968,0,0,0
130225,29.74768,5.39774,0,0,0
130246,29.01023,10.04658,0,0,0
130253,28.66648,11.56997,0,0,0
130274,27.34792,16.03473,0,0,0
130362,17.45811,32.3689,0,0,0
130392,12.60761,36.94201,0,0,0
130414,8.21299,40.24646,0,0,0
130419,7.23958,40.8972,0,0,0
130449,28.51244,-11.09372,0,0,0
130478,29.55682,-4.70785,0,0,0
130497,29.77986,-0.44936,0,0,0
130501,29.77986,0.44936,0,0,0
130505,29.76351,1.34788,0,0,0
130535,29.12186,8.03571,0,0,0
130544,28.75244,10.00797,0,0,0
130555,28.19195,12.38598,0,0,0
130590,25.63293,19.63958,0,0,0
130592,25.45206,20.03721,0,0,0
130606,24.0845,22.7633,0,0,0
130625,21.95128,26.29479,0,0,0
130703,9.68556,38.93277,0,0,0
130765,28.7489,-8.66205,0,0,0
130766,28.78786,-8.44319,0,0,0
130804,29.52114,0.0,0,0,0
130833,29.09343,6.46298,0,0,0
130872,27.19076,14.87568,0,0,0
130877,26.83981,15.91583,0,0,0
130884,26.30874,17.35402,0,0,0
130943,20.07184,28.50057,0,0,0
130944,19.94017,28.67314,0,0,0
130996,11.97082,36.86989,0,0,0
131020,7.56336,40.15599,0,0,0
131028,5.99129,41.18592,0,0,0
131077,28.63919,-7.75521,0,0,0
131090,29.01429,-4.89276,0,0,0
131114,29.258,0.44587,0,0,0
131118,29.24173,1.3374,0,0,0
131125,29.17416,2.89576,0,0,0
131141,28.83341,6.43804,0,0,0
131161,28.04663,10.79454,0,0,0
131188,26.36367,16.47399,0,0,0
131192,26.05523,17.29053,0,0,0
131203,25.1303,19.49832,0,9,0
131223,23.16673,23.35983,0,1,0
131227,22.73137,24.10712,0,0,0
131247,20.34735,27.71258,0,0,0
131261,18.47773,30.10372,0,0,0
131320,8.85337,38.98458,0,0,0
131377,28.06522,-9.46232,0,0,0
131408,28.92558,-2.663,0,0,0
131413,28.97373,-1.55415,0,0,0
131446,28.65638,5.75456,0,0,0
131460,28.19044,8.8129,0,0,0
131463,28.06522,9.46232,0,0,0
131485,26.87759,14.1407,0,0,0
131486,26.81248,14.34933,0,0,0
131557,19.84726,27.96865,0,0,0
131566,18.65082,29.50515,0,0,0
131624,9.36224,38.33334,0,0,0
131626,8.99387,38.6056,0,0,0
131646,5.13222,41.21735,0,0,0
131647,4.93055,41.34277,0,0,0
131671,27.04875,-12.62246,0,0,0
131682,27.62536,-10.28537,0,0,0
131692,28.04663,-8.1301,0,0,0
131700,28.31227,-6.38874,0,0,0
131763,28.15371,7.47868,0,0,0
131786,27.10603,12.41163,0,0,0
131788,26.99051,12.83294,0,0,0
131789,26.9313,13.04307,0,0,0
131808,25.62506,16.96271,0,0,0
131821,24.53657,19.55566,0,1,0
131827,23.98204,20.72555,0,0,0
131830,23.69259,21.30386,0,0,0
131852,21.32675,25.4032,0,0,0
131883,17.29082,30.73548,0,1,0
131884,17.14736,30.89864,0,1,0
131900,14.74146,33.43405,0,0,0
131911,12.96778,35.09581,0,0,0
131916,12.12954,35.82957,0,0,0
131920,11.44455,36.40698,0,0,0
131925,10.57034,37.11686,0,0,0
131932,9.3128,38.08877,0,0,0
131940,7.82739,39.16873,0,0,0
131982,26.67343,-12.99461,0,0,0
131983,26.73251,-12.78521,0,0,0
132053,28.41357,2.4226,0,0,0
132055,28.38937,2.8624,0,0,0
132081,27.70999,8.53076,0,10,0
132087,27.45781,9.8193,0,0,0
132088,27.41234,10.03312,0,0,0
132137,24.01117,20.07152,0,0,0
132147,23.04379,21.99113,0,0,0
132158,21.87718,24.04422,0,0,0
132178,19.48792,27.61302,0,0,0
132205,15.73106,32.08455,0,0,0
132212,14.65985,33.17851,0,0,0
132221,13.22458,34.54591,0,0,0
132239,10.15918,37.15092,0,0,0
132247,8.71336,38.25442,0,0,0
132249,8.34385,38.52518,0,0,0
132286,0.69728,43.29864,0,6,0
132304,26.96115,-10.84481,0,0,0
132306,27.05871,-10.42071,0,0,0
132358,28.20402,0.87802,0,0,0
132369,28.0989,3.28924,0,0,0
132380,27.87241,5.68885,0,0,0
132386,27.69797,6.98988,0,0,0
132393,27.44932,8.49855,0,12,0
132394,27.40985,8.71316,0,7,0
132405,26.91091,11.05641,0,0,0
132415,26.35526,13.15484,0,0,0
132482,20.23813,26.12432,0,0,0
132496,18.46136,28.5489,0,0,0
132525,14.26507,33.23171,0,0,0
132555,9.20856,37.6004,0,0,0
132563,7.73787,38.68657,0,0,0
132564,7.55038,38.82007,0,0,0
132577,5.03872,40.51078,0,0,0
132591,2.17677,42.24089,0,0,0
132594,1.54182,42.59978,0,0,0
132608,26.15647,-12.89875,0,0,0
132639,27.5278,-6.31618,0,0,0
132660,27.91707,-1.74894,0,3,0
132681,27.86438,2.84059,0,0,0
132697,27.5278,6.31618,0,0,0
132745,25.01132,16.3777,0,0,0
132808,18.48053,28.11787,0,0,0
132810,18.21701,28.45701,0,0,0
132825,16.13507,30.93158,0,0,0
132826,15.9897,31.09222,0,0,0
132832,15.10036,32.04468,0,0,0
132847,12.74943,34.34113,0,0,0
132850,12.25748,34.78602,0,0,0
132883,6.17504,39.50311,0,0,0
132894,4.0053,40.90605,0,0,0
132914,25.39363,-14.49664,0,0,0
132939,26.76379,-9.28559,0,0,0
132988,27.66792,1.3069,0,0,0
133122,18.23522,28.02724,0,0,0
133159,12.83447,33.9407,0,0,0
133168,11.35272,35.26888,0,0,0
133188,7.82604,38.07053,0,0,0
133210,3.56974,40.92267,0,0,0
133214,2.75249,41.41645,0,0,0
133217,2.13062,41.78194,0,0,0
133226,0.21831,42.85382,0,11,0
133256,26.6258,-8.61564,0,0,0
133281,27.30998,-3.25194,0,0,0
133284,27.35041,-2.60256,0,0,0
133296,27.42233,0.0,0,0,0
133312,27.29451,3.46822,0,0,0
133341,26.41516,9.67335,0,0,0
133364,25.13519,14.44403,0,0,0
133365,25.0681,14.64737,0,0,0
133372,24.57216,16.05998,0,0,0
133411,20.98865,23.53823,0,0,0
133414,20.657,24.08319,0,0,0
133418,20.20268,24.80266,0,0,0
133426,19.25288,26.21675,0,0,0
133435,18.11946,27.76748,0,0,0
133451,15.93757,30.41809,0,0,0
133455,15.35913,31.0594,0,0,0
133472,12.75535,33.69006,0,0,0
133482,11.11444,35.16643,0,0,0
133486,10.43548,35.74245,0,0,0
133503,7.40547,38.09967,0,0,0
133543,24.94234,-14.18876,0,0,0
133544,25.00741,-13.98535,0,0,0
133577,26.61687,-7.0984,0,0,0
133582,26.76826,-6.03151,0,0,0
133614,27.15038,0.86477,0,0,0
133627,27.0144,3.67054,0,0,0
133663,25.7668,11.30993,0,0,0
133665,25.66048,11.72511,0,0,0
133695,23.61126,17.78388,0,0,0
133697,23.44487,18.1751,0,0,0
133711,22.17858,20.86344,0,0,0
133713,21.98331,21.24007,0,0,0
133779,13.61439,32.52711,0,0,0
133787,12.35462,33.73993,0,0,0
133804,9.50565,36.20694,0,0,0
133809,8.62319,36.90447,0,0,0
133854,24.34416,-15.1457,0,5,0
133912,26.79658,-3.01278,0,0,0
133980,25.45304,11.47552,0,0,0
133998,24.34416,15.1457,0,0,0
134022,22.39617,19.84462,0,0,0
134050,19.47099,24.9933,0,0,0
134129,7.66492,37.34935,0,0,0
134147,4.26141,39.72071,0,0,0
134165,0.58551,41.93957,0,0,0
134174,24.29062,-14.48976,0,0,0
134204,25.87716,-8.31027,0,0,0
134243,26.62927,0.0,0,0,0
134280,25.9521,7.88961,0,0,0
134292,25.4442,10.39923,0,0,0
134304,24.79766,12.86917,0,0,0
134337,22.3228,19.39512,0,0,0
134380,17.63439,27.16275,0,0,0
134452,6.13534,38.18564,0,0,0
134456,5.37939,38.7121,0,0,0
134462,4.22049,39.4875,0,0,0
134481,0.34913,41.83271,0,0,0
134540,26.18563,-4.05522,0,0,0
134573,26.26719,2.99034,0,0,0
134575,26.23753,3.41658,0,0,0
134604,25.36614,9.53164,0,0,0
134609,25.13324,10.56801,0,0,0
134615,24.82208,11.80243,0,0,0
134622,24.41573,13.2286,0,0,0
134636,23.46469,16.03006,0,0,0
134643,22.92095,17.4027,0,0,0
134666,20.82154,21.76454,0,0,0
134705,16.20571,28.58049,0,0,0
134717,14.52787,30.52157,0,0,0
134730,12.57671,32.5403,0,0,0
134734,11.94861,33.14393,0,0,0
134791,1.36792,41.00379,0,0,0
134825,24.87047,-10.5296,0,0,0
134828,25.01279,-9.91074,0,0,0
134829,25.05831,-9.70393,0,0,0
134844,25.62506,-6.57386,0,0,0
134854,25.8811,-4.46385,0,0,0
134861,26.00193,-2.97924,0,0,0
134864,26.03894,-2.34164,0,0,0
134869,26.0809,-1.27776,0,1,0
134891,25.97233,3.40391,0,0,0
134907,25.59408,6.78397,0,0,0
134909,25.52919,7.20364,0,0,0
134916,25.27145,8.66611,0,0,0
134919,25.14646,9.28953,0,0,0
134927,24.77079,10.94081,0,0,0
134954,23.05487,16.36647,0,0,0
134972,21.53638,19.82904,0,0,0
135002,18.36554,25.27288,0,0,0
135020,16.09214,28.32615,0,0,0
135051,11.54638,33.19572,0,0,0
135074,7.66626,36.49318,0,0,0
135077,7.12828,36.90396,0,0,0
135113,0.08526,41.50106,0,0,0
135115,22.87088,-16.11341,0,0,0
135143,24.60728,-10.49147,0,0,0
135168,25.52526,-5.29008,0,0,0
135170,25.57245,-4.86899,0,0,0
135175,25.67328,-3.81407,0,0,0
135205,25.76188,2.5448,0,0,0
135209,25.70674,3.39133,0,0,0
135213,25.63589,4.23639,0,0,0
135219,25.5002,5.50041,0,0,0
135239,24.79472,9.66866,0,0,0
135251,24.18655,12.12373,0,0,0
135299,20.41264,21.4346,0,0,0
135305,19.79493,22.52939,0,0,0
135328,17.13854,26.56505,0,0,0
135347,14.60669,29.69915,0,0,0
135366,11.77641,32.64934,0,0,0
135384,8.82285,35.27587,0,0,0
135397,6.52487,37.07307,0,0,0
135399,6.15898,37.34229,0,0,0
135450,23.80936,-12.48402,0,0,0
135458,24.24441,-10.862,0,0,0
135468,24.70243,-8.8097,0,0,0
135506,25.55868,-0.84563,0,0,0
135532,25.32884,4.64114,0,0,0
135551,24.74295,8.60312,0,0,0
135553,24.66094,9.01604,0,0,0
135574,23.56916,13.28764,0,0,0
135576,23.44342,13.68749,0,0,0
135655,15.59427,28.14924,0,0,0
135675,12.75807,31.3354,0,0,0
135682,11.68764,32.40274,0,0,0
135736,2.07603,39.82636,0,0,0
135765,23.30669,-13.24052,0,0,0
135768,23.4879,-12.64027,0,0,0
135777,23.98058,-10.82301,0,1,0
135815,25.20379,-2.94644,0,0,0
135844,25.18958,3.15649,0,0,0
135851,25.06272,4.62415,0,0,0
135887,23.66064,12.0372,0,0,0
135923,21.03663,19.06454,0,0,0
135940,19.38963,22.19979,0,7,0
135944,18.96518,22.91835,0,0,0
135969,16.00077,27.23514,0,0,0
135994,12.51129,31.24174,0,0,0
136063,0.20278,40.70521,0,0,0
136065,21.78307,-16.71849,0,6,0
136078,22.72368,-14.18429,0,0,0
136100,23.95632,-9.76835,0,0,0
136120,24.67656,-5.64824,0,0,0
136149,25.0309,0.41974,0,0,0
136168,24.8172,4.3987,0,0,0
136213,22.91854,13.59094,0,0,0
136266,18.27211,23.55226,0,0,0
136286,15.87809,26.98326,0,0,0
136317,11.50474,31.91096,0,0,0
136322,10.72511,32.66091,0,0,0
136327,9.92498,33.39848,0,0,0
136351,5.79825,36.76902,0,0,0
136374,1.39232,39.74358,0,0,0
136438,24.4357,-5.42059,0,0,0
136473,24.72586,1.8813,0,0,0
136488,24.48442,5.00583,0,0,0
136511,23.69114,9.73338,0,0,0
136515,23.50144,10.54388,0,0,0
136517,23.40089,10.94756,0,0,0
136518,23.3492,11.14899,0,0,0
136531,22.59153,13.74065,0,0,0
136583,18.01684,23.47562,0,0,0
136622,13.04288,29.96957,0,0,0
136638,10.63576,32.41703,0,0,0
136670,5.18921,36.93675,0,0,0
136686,2.14571,39.01505,0,0,0
136692,0.94787,39.76441,0,0,0
136718,22.5776,-12.90328,0,0,0
136720,22.69676,-12.50674,0,0,0
136777,24.48978,-0.83333,0,0,0
136791,24.44885,2.08256,0,0,0
136814,23.96796,6.84277,0,0,0
136842,22.69676,12.50674,0,0,0
136868,20.85903,17.55547,0,0,0
136887,19.12844,21.07938,0,0,0
136889,18.92767,21.44129,0,1,0
136914,16.12537,25.81009,0,0,0
136916,15.87809,26.14684,0,0,0
136927,14.45779,27.96424,0,0,0
136964,8.94269,33.64196,0,0,0
137021,21.5216,-15.2024,0,0,0
137042,22.81891,-11.0702,0,0,0
137045,22.97055,-10.46917,0,0,0
137067,23.821,-5.99819,0,7,0
137073,23.97233,-4.76364,0,0,0
137116,24.03496,4.14462,0,0,0
137122,23.90101,5.38154,0,0,0
137146,23.01921,10.2683,0,0,0
137149,22.8704,10.87012,0,0,0
137160,22.25235,13.05524,0,0,0
137182,20.67975,17.30673,0,0,0
137186,20.3464,18.06047,0,0,0
137218,17.16871,23.84682,0,0,0
137225,16.35494,25.05097,0,0,0
137227,16.11476,25.39077,0,0,0
137245,13.80109,28.36261,0,0,0
137250,13.11026,29.16025,0,0,0
137284,7.86409,34.2611,0,0,0
137288,7.18415,34.82449,0,0,0
137290,6.83921,35.10332,0,0,0
137307,3.77238,37.39765,0,0,0
137308,3.5844,37.52844,0,0,0
137328,20.81348,-16.29991,0,0,0
137342,21.79979,-13.59739,0,0,0
137344,21.92594,-13.20592,0,0,0
137363,22.9378,-9.42877,0,0,0
137393,23.83651,-3.30583,0,0,0
137429,23.76671,4.12971,0,0,0
137434,23.65773,5.15712,0,0,0
137443,23.40089,6.99769,0,0,0
137447,23.2618,7.81131,0,0,0
137479,21.60361,14.18215,0,0,0
137480,21.53638,14.37641,0,0,0
137519,18.20721,21.65861,0,5,0
137520,18.10407,21.83706,0,0,0
137526,17.46694,22.89835,0,0,0
137551,14.47978,27.14128,0,0,0
137562,12.99827,28.91391,0,0,0
137567,12.29152,29.70031,0,0,0
137600,7.10817,34.58745,0,0,0
137624,2.76981,37.81765,0,0,0
137629,1.80447,38.45744,0,0,0
137654,21.59837,-13.35534,0,0,0
137683,23.03029,-7.58114,0,0,0
137701,23.51691,-3.90981,0,0,0
137703,23.55174,-3.49934,0,0,0
137708,23.62191,-2.47166,0,0,0
137790,21.33913,14.13319,0,0,0
137816,19.29798,19.051,0,0,0
137818,19.11577,19.41847,0,0,0
137821,18.8358,19.96655,0,0,0
137831,17.84531,21.76586,0,0,0
137845,16.31243,24.2106,0,0,0
137851,15.60394,25.23089,0,0,0
137860,14.4839,26.72969,0,0,0
137878,12.03974,29.61153,0,0,0
137914,6.34457,34.90894,0,0,0
137977,22.1216,-10.55764,0,0,0
138037,23.39123,1.64243,0,0,0
138046,23.28255,3.48682,0,0,0
138049,23.22897,4.10021,0,0,0
138083,22.02015,10.95406,0,0,0
138090,21.63557,12.33296,0,0,0
138114,19.97319,16.94385,0,0,0
138150,16.50983,23.44598,0,0,0
138182,12.49267,28.73979,0,0,0
138193,10.91339,30.44759,0,0,0
138212,7.94916,33.26143,0,0,0
138217,7.11935,33.97347,0,0,0
138219,6.7816,34.255,0,0,0
138238,3.03268,37.09921,0,0,0
138254,20.02275,-16.1344,0,4,0
138289,22.13548,-9.32953,0,0,0
138299,22.52862,-7.3264,0,0,0
138309,22.82661,-5.3051,0,0,0
138311,22.87473,-4.89909,0,0,0
138314,22.93973,-4.28915,0,0,0
138319,23.02885,-3.27048,0,0,0
138327,23.1214,-1.63657,0,0,0
138366,22.68955,6.31773,0,0,0
138372,22.49357,7.52761,0,0,0
138374,22.42063,7.92946,0,0,0
138380,22.17905,9.13017,0,0,0
138454,16.47329,23.02549,0,0,0
138465,15.21063,24.90476,0,0,0
138467,14.96995,25.24053,0,0,0
138496,11.10133,29.8989,0,0,0
138510,8.98265,32.00538,0,0,0
138538,3.71061,36.34245,0,9,0
138545,2.40801,37.26076,0,0,0
138638,22.87762,-0.61167,0,0,0
138685,21.95319,8.89931,0,5,0
138686,21.91064,9.09822,0,2,0
138695,21.48537,10.87796,0,0,0
138711,20.54282,13.98825,0,2,0
138719,19.9831,15.51359,0,2,0
138728,19.28389,17.20297,0,0,0
138751,17.16824,21.37831,0,0,0
138792,12.2602,28.25209,0,0,0
138794,11.98442,28.56758,0,0,0
138825,7.28384,33.21695,0,0,0
138864,14.93139,-24.41333,0,8,0
138894,21.21729,-10.8403,0,0,0
138918,22.17953,-6.07245,0,0,0
138924,22.33479,-4.86451,0,0,0
138942,22.59393,-1.21887,0,0,0
138949,22.61074,0.20317,0,0,0
138952,22.60353,0.81265,0,0,0
138964,22.48829,3.24734,0,0,0
138968,22.41919,4.05673,0,0,0
138990,21.76636,8.47114,0,0,0
139018,20.27642,13.94059,0,0,0
139043,18.33798,18.61761,0,0,0
139048,17.88305,19.52501,0,0,0
139076,14.93139,24.41333,0,0,0
139114,9.85701,30.4833,0,0,0
139129,7.52175,32.69413,0,0,0
139138,6.03053,33.97047,0,0,0
139145,4.82373,34.93744,0,0,0
139190,20.73617,-11.58221,0,0,0
139236,22.27103,-2.42804,0,0,0
139248,22.34006,0.0,0,0,0
139259,22.28206,2.22592,0,0,0
139279,21.88005,6.25129,0,0,0
139288,21.575,8.04505,0,0,0
139290,21.49681,8.44164,0,0,0
139364,16.01876,22.28843,0,0,0
139366,15.80295,22.63424,0,0,0
139373,15.02045,23.83086,0,0,0
139378,14.43581,24.67234,0,0,0
139406,10.7707,29.17479,0,0,0
139425,7.90976,32.02357,0,0,0
139442,5.09437,34.43111,0,0,0
139443,4.9212,34.56862,0,0,0
139479,19.54015,-14.41536,0,0,0
139510,21.22681,-8.41234,0,0,0
139519,21.54829,-6.62788,0,0,0
139628,19.32994,14.98163,0,0,0
139631,19.11155,15.54491,0,0,0
139633,18.96143,15.91874,0,2,0
139655,17.07358,19.93449,0,0,0
139659,16.68429,20.64443,0,0,0
139674,15.10036,23.24727,0,0,0
139686,13.6938,25.25939,0,0,0
139705,11.21705,28.31278,0,0,0
139765,1.40696,36.86989,0,0,0
139771,0.25733,37.63678,0,0,0
139773,18.61853,-16.05154,0,0,0
139787,19.60416,-13.41967,0,0,0
139809,20.78929,-9.16866,0,0,0
139810,20.83246,-8.97262,0,0,0
139813,20.95635,-8.38324,0,0,0
139826,21.39532,-5.81009,0,2,0
139830,21.49824,-5.01311,0,0,0
139840,21.68902,-3.01278,0,0,0
139843,21.72768,-2.41102,0,0,0
139860,21.7845,1.00508,0,0,0
139926,19.40797,13.98893,0,0,0
139937,18.61853,16.05154,0,0,0
139976,14.95067,23.0042,0,0,0
139991,13.18814,25.51015,0,0,0
140014,10.11548,29.15691,0,0,0
140031,7.55933,31.69715,0,0,0
140079,18.65082,-15.25511,0,0,0
140086,19.13971,-13.94193,0,0,0
140101,20.03644,-11.07859,0,0,0
140129,21.15071,-5.59155,0,0,0
140164,21.50062,1.40206,0,0,0
140183,21.20207,5.19442,0,0,0
140193,20.90745,7.17432,0,0,0
140228,19.13971,13.94193,0,0,0
140234,18.72338,15.06848,0,0,0
140266,15.95787,20.86278,0,0,0
140267,15.85688,21.03751,0,0,0
140282,14.23807,23.60835,0,0,0
140340,6.18173,32.61356,0,0,0
140360,2.74717,35.36676,0,0,0
140364,2.01923,35.89612,0,0,0
140373,0.33051,37.06173,0,0,0
140381,18.52683,-14.83196,0,0,0
140383,18.6672,-14.45821,0,0,0
140472,21.14405,2.99183,0,0,0
140530,18.73603,14.27086,0,2,0
140559,16.37528,19.56524,0,0,0
140568,15.49116,21.14445,0,0,0
140590,13.03468,24.86369,0,0,0
140601,11.65141,26.64485,0,0,0
140647,4.7632,33.50539,0,0,0
140676,17.96695,-15.52411,0,0,0
140686,18.66767,-13.66115,0,0,0
140692,19.04444,-12.5288,0,0,0
140711,20.01897,-8.88065,0,0,0
140754,20.97582,-0.39788,0,0,0
140808,19.69881,10.2348,0,9,0
140820,19.04444,12.5288,0,11,0
140906,10.59425,27.512,0,0,0
140909,10.18441,27.97947,0,0,0
140916,9.19867,29.0546,0,0,0
140943,5.01067,32.99588,0,0,0
140959,2.23757,35.17852,0,0,0
140991,18.77396,-12.48681,0,0,0
140999,19.22423,-10.96639,0,0,0
141038,20.56697,-3.36646,0,0,0
141052,20.69966,-0.59474,0,0,0
141055,20.70392,0.0,0,0,0
141082,20.3587,5.3374,0,0,0
141141,17.2351,16.57184,0,0,0
141152,16.30272,18.55382,0,0,0
141248,3.73994,33.73579,0,0,0
141305,19.3431,-9.39823,0,0,0
141326,20.08506,-5.3191,0,10,0
141338,20.32323,-2.96093,0,0,0
141360,20.40648,1.38273,0,0,0
141371,20.27642,3.55173,0,0,0
141414,18.67844,11.8787,0,10,0
141433,17.42882,15.42216,0,0,0
141434,17.354,15.60559,0,0,0
141440,16.88625,16.69924,0,0,0
141447,16.29995,17.95947,0,0,0
141469,14.17631,21.80141,0,0,0
141478,13.18631,23.31771,0,0,0
141486,12.24795,24.63717,0,0,0
141494,11.25503,25.92934,0,0,0
141510,9.10659,28.43019,0,0,0
141517,8.09875,29.4889,0,0,0
141523,7.20203,30.37912,0,0,0
141539,4.66219,32.67527,0,0,0
141559,1.18029,35.38788,0,0,0
141575,17.44881,-14.6369,0,0,0
141579,17.72422,-13.89717,0,0,0
141604,19.11483,-9.17472,0,0,0
141622,19.75817,-5.69109,0,0,0
141648,20.15071,-0.59065,0,0,0
141662,20.09781,2.16478,0,0,0
141673,19.92649,4.32341,0,0,0
141691,19.40092,7.82666,0,0,0
141698,19.11483,9.17472,0,0,0
141721,17.85649,13.52551,0,10,0
141727,17.44881,14.6369,0,1,0
141790,11.24554,25.53209,0,0,0
141796,10.47606,26.48624,0,0,0
141827,6.01582,31.16601,0,0,0
141829,5.70019,31.45345,0,0,0
141844,3.22455,33.55354,0,0,0
141863,16.50659,-16.23006,0,0,0
141864,16.58478,-16.049,0,0,0
141865,16.66207,-15.86761,0,0,0
141869,16.96227,-15.13883,0,0,0
141887,18.1344,-11.79962,0,0,0
